Run,Index,profit,load,attitude,quality
1,0,-214.0,358.96000000000004,1492.9037338337237,-263.5384481768948
1,1,-0.0,0.0,0.0,-0.0
1,2,-0.0,0.0,0.0,-0.0
1,3,-189.0,5885.4400000000005,720.7558636297355,-197.15342523582606
1,4,-214.0,1664.5600000000002,1287.5939577876181,-262.89471165794146
1,5,-42.0,9.76,0.0,-28.010544604841066
1,6,-24.0,3.44,0.0,-31.964831107956606
1,7,-181.0,5405.2,726.653909633417,-187.54438549370997
1,8,-208.0,400.56000000000006,1439.2657169198626,-256.73254518162616
1,9,-192.0,5130.4,736.5066785412334,-209.31296680297908
1,10,-205.0,89.84,1337.0452304725466,-252.1036138793434
1,11,-163.0,3348.6399999999994,588.1341807482165,-173.06325792133302
1,12,-185.0,4185.039999999999,727.5847341460906,-193.52490863854317
1,13,-200.0,2281.44,916.8238609905569,-236.87885476466224
1,14,-184.0,4690.64,742.2526528983605,-199.62535121553452
1,15,-177.0,3996.4,650.1616881813864,-182.4288760932079
1,16,-125.0,1844.2400000000002,256.37054454984076,-122.57705252455973
1,17,-49.0,316.8,13.037963890794424,-49.87396214622621
1,18,-78.0,911.2,101.30696226880988,-76.94988310515296
1,19,-132.0,1003.4399999999999,497.82710352335573,-149.20484791422516
1,20,-165.0,4380.5599999999995,647.0301923887555,-187.7497974897057
1,21,-141.0,2599.7599999999998,349.9466200688261,-140.8762787862689
1,22,-39.0,133.04000000000002,32.87469211511363,-45.88753081657382
1,23,-119.0,569.4399999999999,515.1288031188246,-126.52334863174696
1,24,-158.0,3018.8,627.9837286500942,-167.59736041719412
1,25,-204.0,2454.6400000000003,1014.2819207159833,-233.8597383071678
1,26,-28.0,270.64,4.109057312815192,-36.662488837977946
1,27,-201.0,3718.96,888.9813872970282,-216.87900412409883
1,28,-208.0,2029.36,1277.9612631044631,-256.98096359872847
1,29,-115.0,1141.04,281.2016481795433,-109.0498355919878
1,30,-55.0,354.15999999999997,59.80331561934183,-57.516629116057594
1,31,-52.0,188.56,70.88174924279063,-63.24015430370407
1,32,-152.0,2182.96,401.52833755464485,-167.41935167087422
1,33,-199.0,465.03999999999996,1222.3837270685,-238.73553200447313
1,34,-46.0,108.55999999999999,5.732441103055489,-42.08084878444274
1,35,-37.0,20.160000000000004,0.0,-33.84126469579058
1,36,-137.0,2866.0,334.07119697356217,-138.71159456833385
1,37,-64.0,418.8,91.60183178973908,-70.08032280397035
