Run,Index,profit,load,attitude,quality
1,0,-0.0,0.0,0.0,-0.0
1,1,-0.0,0.0,0.0,-0.0
1,2,-0.0,0.0,0.0,-0.0
1,3,-0.0,0.0,0.0,-0.0
1,4,-7.0,46.239999999999995,0.0,-6.5848619576439225
1,5,-8.0,40.960000000000015,0.0,-2.0251462382254433
1,6,-282.0,9037.359999999999,2538.084170735866,-251.07578131261013
1,7,-217.0,12293.36,1261.1141189340485,-208.4821717615163
1,8,-3.0,40.960000000000015,0.0,-9.174956064868443
1,9,-39.0,97.6,55.62366325468291,-47.10118996133734
1,10,-291.0,6658.8,2464.254025235452,-333.0792610511395
1,11,-285.0,5625.04,2377.902284038485,-338.3018883844752
1,12,-307.0,5003.6,2653.0119441600764,-302.09509449752363
1,13,-300.0,4997.039999999999,2942.0346544749814,-279.20731718261476
1,14,-49.0,84.56,127.59242104887004,-41.933445081279196
1,15,-34.0,100.0,165.86949764820284,-44.55742703983881
1,16,-300.0,2082.24,3182.667579273787,-298.4408477366544
1,17,-309.0,2045.2,3024.232539393384,-266.70957054854256
1,18,-301.0,2501.04,2443.4561748724846,-342.6505695885328
1,19,-50.0,77.2,204.18752012569405,-50.40278328317455
1,20,-46.0,72.56,222.66475226701652,-49.206128117330636
1,21,-52.0,29.359999999999996,229.576134899486,-55.97199642702505
1,22,-294.0,720.5600000000001,2359.63843894257,-278.7053424010186
1,23,-3.0,40.960000000000015,0.0,-3.247570504486456
1,24,-46.0,32.559999999999995,291.89435185222953,-45.01913475002981
1,25,-299.0,2099.2,2675.2594284490124,-308.8906906368637
1,26,-161.0,10395.36,919.5386178482271,-133.98193384135544
1,27,-305.0,5532.960000000001,2613.8841376627956,-303.4063441907686
1,28,-266.0,2154.2400000000002,1919.9912053305738,-338.142608616651
1,29,-138.0,8773.039999999999,715.6014463105116,-106.09995681309107
1,30,-295.0,4992.96,2580.6009838266677,-288.70318228351834
1,31,-145.0,9977.2,987.2772515235911,-173.49394247739792
1,32,-213.0,7845.4400000000005,1568.4345486677369,-243.8848597936093
1,33,-147.0,7129.839999999999,1000.6748857030614,-180.25206508982612
1,34,-246.0,6359.36,1723.7303353546868,-253.84264718709144
1,35,-112.0,1503.36,604.3458068876911,-124.88944243603035
1,36,-169.0,3838.6400000000003,1290.3611494227105,-218.57388546325276
1,37,-14.0,81.36000000000001,0.0,-15.333877606011976
1,38,-238.0,5071.76,1612.0519650394085,-264.1183576616175
1,39,-177.0,6468.5599999999995,1070.8331647970447,-156.1101055222856
1,40,-253.0,3286.16,1900.637901523764,-242.50211249459593
1,41,-198.0,7484.0,1329.1879597939,-213.88864644438056
1,42,-156.0,9026.24,944.8627596890162,-169.15784920786743
1,43,-139.0,9352.56,770.9926258781151,-164.31674659315095
1,44,-158.0,8093.360000000002,909.1518594608775,-157.11986978674474
1,45,-265.0,2049.3599999999997,2268.151005829623,-314.6268321738153
1,46,-34.0,118.24000000000001,38.34920643246742,-28.32567741115182
1,47,-196.0,6019.040000000001,1176.7109553729292,-179.04697586228642
1,48,-276.0,5449.76,1998.268591758536,-269.6711959900827
1,49,-271.0,2896.64,2085.7716531532833,-253.1311644734564
1,50,-121.0,5558.24,832.5573244111876,-144.0970134126294
1,51,-243.0,3593.44,1784.093088733664,-281.07830619685825
1,52,-50.0,204.16000000000003,81.41404759387683,-52.043648743147685
1,53,-25.0,198.24000000000007,12.461463357086119,-32.11605259009292
1,54,-58.0,520.8,216.07044724618882,-65.62715856061597
1,55,-201.0,1157.76,1411.6774439022215,-193.00616980440975
1,56,-282.0,1741.2,2366.8800202023817,-320.4198522269831
1,57,-223.0,4481.36,1523.0313226310393,-231.0122726791764
1,58,-163.0,4008.8,1042.9904160373312,-185.8117040730689
1,59,-109.0,1300.24,655.1702029869198,-117.24555698226143
1,60,-163.0,9486.64,990.1092698036691,-136.95278400127242
1,61,-274.0,2348.8,2226.1908626888544,-313.00299045838267
1,62,-152.0,2822.56,1073.7821678092623,-160.6673923686381
1,63,-74.0,306.24,357.85855285878665,-75.3982946376166
1,64,-290.0,4213.2,2422.9644903265985,-321.59310582474296
1,65,-119.0,5420.160000000001,702.5331251764303,-134.01875052282102
1,66,-227.0,1690.2400000000002,1943.6180936612761,-274.3253165504163
1,67,-217.0,928.24,1798.2875690404128,-228.1393157131271
1,68,-91.0,732.5600000000001,408.62163278617464,-95.53288375024077
1,69,-287.0,1592.96,2494.4971746719543,-324.7585578453188
1,70,-174.0,4360.960000000001,1223.422549319208,-206.6552886963197
1,71,-82.0,347.84000000000003,288.1871070444985,-63.35197949615213
1,72,-233.0,4637.84,1672.7352341454891,-286.6907586663592
1,73,-40.0,214.56,170.5599498619992,-60.259283111969765
