Run,Index,profit,load,attitude,quality
1,0,-0.0,0.0,0.0,-0.0
1,1,-0.0,0.0,0.0,-0.0
1,2,-0.0,0.0,0.0,-0.0
1,3,-0.0,0.0,0.0,-0.0
1,4,-0.0,0.0,0.0,-0.0
1,5,-0.0,0.0,0.0,-0.0
1,6,-0.0,0.0,0.0,-0.0
1,7,-0.0,0.0,0.0,-0.0
1,8,-16.0,150.56,82.38698811098753,-29.786545292490622
1,9,-255.0,5718.639999999999,2453.8363702164443,-311.39442804564
1,10,-284.0,3669.6,2826.2537364646046,-219.79271265798081
1,11,-283.0,6581.76,2702.462500800364,-288.2973801767906
1,12,-13.0,152.56,79.29184488331697,-5.163918921095517
1,13,-14.0,192.16000000000003,76.3199562368847,-8.38932549432828
1,14,-80.0,893.76,482.7864772005134,-81.37451779984237
1,15,-48.0,376.64,219.77824079343668,-52.8541128643497
1,16,-47.0,59.839999999999996,246.73138144428498,-51.52520166285015
1,17,-183.0,11.84,1791.2831134712292,-210.20574428006051
1,18,-294.0,812.4,2805.720363626964,-216.61048648030192
1,19,-238.0,409.03999999999996,1920.0650692058505,-278.7174553740492
1,20,-68.0,123.43999999999998,410.6510700591174,-48.44428467953833
1,21,-145.0,388.56000000000006,1101.4170067434795,-139.00340982427977
1,22,-80.0,149.35999999999999,529.5466036745261,-83.38433916606098
1,23,-273.0,554.96,2329.708074917319,-271.8241804747372
1,24,-27.0,112.8,0.0,-25.24108407799654
1,25,-261.0,6935.040000000001,2249.796527703881,-263.8165710382205
1,26,-246.0,8113.839999999999,2014.3438448828247,-322.3035906345126
1,27,-5.0,36.0,0.0,-7.608251125562781
1,28,-200.0,28323.04,1688.7790001523222,-212.37351491016344
1,29,-9.0,70.55999999999999,0.0,-4.222627696339055
1,30,-226.0,24649.359999999997,1871.8825110923567,-221.03211211515583
1,31,-176.0,14627.039999999999,1409.3970679230147,-227.9229231617811
1,32,-31.0,68.0,96.05768746956174,-28.386868351264493
1,33,-319.0,3094.0,3177.7739090769023,-322.933138560421
1,34,-142.0,1203.44,1188.3950757101757,-185.67334152807044
1,35,-201.0,1655.7600000000002,1558.5220568939203,-203.6409939526063
1,36,-219.0,746.8,1838.6913122816716,-221.78933813534601
1,37,-112.0,302.64,768.0204768414058,-129.1363854420919
1,38,-94.0,333.36,512.2440207605867,-100.24413409015129
1,39,-240.0,1036.8,2138.7504470315475,-266.55594697120705
1,40,-0.0,0.0,0.0,-0.0
1,41,-0.0,0.0,0.0,-0.0
1,42,-160.0,18837.36,1172.6834479508607,-205.26057879388088
1,43,-316.0,1971.2,2809.1740538841477,-298.3167882136599
1,44,-242.0,9239.439999999999,2445.7837329118597,-315.39398330495493
1,45,-122.0,14381.84,903.1880824596698,-187.30269592511902
1,46,-133.0,11552.240000000002,837.3821189107415,-171.18126114390552
1,47,-155.0,13687.84,984.2963894297101,-198.43095504481653
1,48,-273.0,4474.5599999999995,2375.93795830131,-260.2716911625586
1,49,-145.0,8700.559999999998,1048.5270458720497,-175.97567002472468
1,50,-245.0,9791.84,2062.9677234333044,-199.53030514075
1,51,-291.0,2244.96,2538.641225424037,-283.6036306239896
1,52,-88.0,1522.96,410.01583619630037,-82.1860785838131
1,53,-217.0,3921.04,1565.8033696384807,-243.9598658708611
1,54,-227.0,2076.5600000000004,1756.5699855283171,-272.1287572504429
1,55,-183.0,10243.6,1211.5627495708843,-188.326852436922
1,56,-233.0,4559.44,1892.9133291680284,-229.25581727615068
1,57,-58.0,874.8,304.00657344849503,-72.78344780502825
1,58,-17.0,111.04,0.0,-14.122461417205173
1,59,-96.0,809.76,544.1965982235224,-140.34230266624317
1,60,-35.0,91.44,31.77857380374393,-39.48085524383477
1,61,-260.0,2309.36,2286.1237473337,-309.32123079644765
1,62,-82.0,2507.6,373.1744518432346,-92.99722130309146
1,63,-268.0,525.3599999999999,2257.623467009921,-249.02674333938677
1,64,-261.0,2821.04,2693.6626531110037,-296.6689022341675
1,65,-177.0,7280.24,1075.8095257218545,-199.23600400281413
1,66,-40.0,299.76000000000005,167.6897297328685,-33.47395640675752
1,67,-195.0,282.56,1417.9430341457391,-227.37530619078206
1,68,-222.0,3465.84,1619.9345491079216,-239.43905575393626
1,69,-238.0,2098.4,2177.5240629000723,-304.2759648952176
1,70,-118.0,5603.4400000000005,576.6995720844661,-105.11413696996227
1,71,-297.0,1192.2400000000002,2737.443267801639,-243.64080347691655
1,72,-280.0,1171.76,2760.6308221085446,-288.4642509050725
1,73,-171.0,4943.84,1312.4579551983086,-211.85674846233513
1,74,-201.0,3372.9600000000005,1715.7384487556192,-218.69979885388287
1,75,-119.0,6691.359999999999,732.3250992229839,-112.89786888239703
