Run,Index,profit,load,attitude,quality
1,0,-0.0,0.0,0.0,-0.0
1,1,-0.0,0.0,0.0,-0.0
1,2,-9.0,36.0,0.0,-9.63868454015608
1,3,-2.0,51.84000000000001,0.0,-9.817948567537842
1,4,-313.0,7690.960000000001,2517.5435969431155,-386.7402431109779
1,5,-230.0,21618.8,1509.8756875068968,-272.6653573416145
1,6,-317.0,9412.56,2784.852267603257,-358.1632772292821
1,7,-100.0,157.84,725.0050701046058,-99.56082344819414
1,8,-84.0,40.64,422.21280353401414,-104.06167907868881
1,9,-320.0,773.8399999999999,2922.6540796778017,-307.0006200472835
1,10,-351.0,760.0,3278.363594460889,-402.6110752774688
1,11,-221.0,369.84000000000003,1893.7072189959463,-214.38131538978905
1,12,-53.0,198.0,169.49762281546936,-49.88281009841719
1,13,-51.0,234.95999999999998,242.33699979930105,-71.35702143959062
1,14,-331.0,2187.4399999999996,2841.9011170953513,-362.98210084679584
1,15,-300.0,2786.96,2447.2042262572395,-343.540535897942
1,16,-145.0,682.6400000000001,861.3560400779658,-144.72386385839803
1,17,-42.0,68.64,137.8087007598081,-44.69901389187991
1,18,-315.0,1082.0,3240.5287280187254,-301.5004152227819
1,19,-303.0,1915.3600000000001,2653.2287329266096,-356.17458057893407
1,20,-154.0,296.96,901.3106978673425,-170.8499863280191
1,21,-32.0,129.2,71.62960602909928,-52.84411631334796
1,22,-36.0,232.24,159.30858037149767,-39.63345318709975
1,23,-333.0,4426.16,2473.9482152235723,-380.3234560806109
1,24,-270.0,5477.04,2007.25048782238,-289.10254625034145
1,25,-1.0,46.239999999999995,0.0,-8.853794810322945
1,26,-236.0,17706.64,1624.2422696939855,-251.16386731797417
1,27,-9.0,36.0,0.0,-8.604428894803611
1,28,-324.0,3325.3599999999997,2920.1811287196215,-296.7896948926832
1,29,-300.0,4652.64,2493.2775684595526,-394.3777799852923
1,30,-222.0,16717.44,1442.4058578029899,-246.575027554965
1,31,-235.0,12431.6,1626.0533021270853,-245.56882267262768
1,32,-210.0,11346.24,1222.644565336086,-224.37409886919372
1,33,-182.0,9416.639999999998,1048.7042509746366,-192.99149836991893
1,34,-299.0,3698.8,2311.2290470415787,-354.11165591871867
1,35,-315.0,2088.56,2802.8386692946365,-338.30788346963624
1,36,-311.0,3489.3599999999997,2449.9424733896844,-382.28835106665855
1,37,-177.0,7190.159999999999,1076.4861209079636,-186.80384032714923
1,38,-266.0,960.64,2253.6253274368314,-259.0957935105633
1,39,-247.0,5962.240000000001,1847.2841669162735,-277.463031038525
1,40,-145.0,8990.24,860.0072452834262,-168.87078333338047
1,41,-271.0,8125.76,2310.894490877948,-333.42810835195183
1,42,-33.0,106.16000000000001,35.36920120669959,-42.93972369427782
1,43,-41.0,480.9599999999999,123.43324782695483,-37.684965392831245
1,44,-102.0,6170.960000000001,576.1924508486184,-139.6123490712394
1,45,-276.0,5313.36,2152.8493785556334,-314.7453150774806
1,46,-226.0,6939.44,1549.4781751676392,-186.69723695676873
1,47,-134.0,5058.64,722.0012512607456,-154.27240366790525
1,48,-242.0,411.43999999999994,2057.2361622545745,-282.69697373106345
1,49,-129.0,240.16,830.561782508562,-119.83593074264729
1,50,-113.0,4807.360000000001,633.9484370111866,-128.2500494575597
1,51,-204.0,2577.04,1315.1671550011406,-240.5491021700178
1,52,-196.0,1640.9600000000003,1533.8465639006604,-211.75163372004386
1,53,-218.0,2345.04,1405.6483252973699,-225.3642030718341
1,54,-161.0,5182.4,921.2560474699867,-173.096894257732
1,55,-56.0,429.35999999999996,196.84181990872003,-54.24955480304196
1,56,-169.0,6275.759999999999,1049.840781061341,-174.8937551046234
1,57,-147.0,1260.16,761.1148867259604,-165.40081913051205
1,58,-224.0,2996.1600000000008,1708.1520191009383,-170.84057266962958
1,59,-77.0,3086.6399999999994,242.57988181749022,-65.63090147743887
1,60,-116.0,194.16000000000003,981.4977740659926,-147.67363924925365
1,61,-158.0,1850.64,1150.3201417231694,-161.62955263666305
1,62,-110.0,4157.759999999999,668.575888978977,-84.39693771636811
1,63,-284.0,1028.56,2104.9971004678337,-285.7397422036186
1,64,-317.0,762.1600000000001,2650.6209175007493,-326.9181798947627
1,65,-156.0,3257.3599999999997,1205.775522851668,-204.84211996128397
1,66,-306.0,924.8,2616.0606600231354,-326.2844718698943
1,67,-68.0,709.84,311.09648083824754,-78.1619117934076
1,68,-99.0,4349.44,506.8224448282101,-108.22555410733774
1,69,-48.0,753.04,170.75339396146384,-61.490962171634166
1,70,-201.0,2158.6400000000003,1486.1778713758272,-197.70045862862068
1,71,-17.0,70.96000000000001,0.0,-14.410596181551522
1,72,-274.0,1741.2,1945.2687073750342,-308.5934719602776
