Run,Index,profit,load,attitude,quality
1,0,-88.0,89.84,533.1072267269861,-104.4222176558685
1,1,-92.0,59.44,723.3055185278924,-130.00221459874368
1,2,-414.0,780.8,3547.26579615394,-372.3164263504498
1,3,-238.0,565.76,2056.2130058658295,-273.53241381124366
1,4,-311.0,300.96,2394.489928064614,-325.5345193439441
1,5,-108.0,146.16,922.2309095904384,-118.65348767433565
1,6,-187.0,96.24,1562.6870686895559,-175.97645544359332
1,7,-213.0,318.15999999999997,1786.5635679511602,-198.89828201219333
1,8,-361.0,426.4,2824.503831489242,-338.7905640093799
1,9,-43.0,178.0,158.17773331274452,-40.02664012061912
1,10,-24.0,176.8,85.016343046499,-41.050892212295764
1,11,-399.0,8343.36,3666.1604359370476,-442.498242070206
1,12,-418.0,5945.76,3894.5985360477325,-441.8941937516417
1,13,-415.0,8831.439999999999,3654.3196779387786,-420.7861860518648
1,14,-377.0,5716.24,3117.1793582859514,-395.0838473358115
1,15,-343.0,4780.24,2484.0072233876494,-327.8410087690562
1,16,-318.0,3708.6400000000003,2629.813420729553,-312.30712893964653
1,17,-293.0,5434.24,2507.4478442554578,-359.5550497211751
1,18,-47.0,162.56,223.77457637829096,-57.92755878394902
1,19,-371.0,1142.9600000000003,2822.012908268952,-370.63483758404004
1,20,-303.0,2306.0,2389.4504124468035,-326.3277519283831
1,21,-270.0,1615.76,1884.3024823045748,-254.0289643411292
1,22,-208.0,1288.24,1425.5744907141575,-198.86680129305523
1,23,-298.0,1501.36,2357.4007592079242,-316.0763584072003
1,24,-164.0,779.44,1312.0286069929268,-162.74682301518357
1,25,-228.0,988.24,1611.9801379229027,-214.5241718164598
1,26,-142.0,1061.2,1201.5738017368772,-152.54219315248557
1,27,-37.0,439.43999999999994,158.90080256072483,-44.12567258340677
1,28,-39.0,65.03999999999999,17.613521425314133,-43.34065604119118
1,29,-388.0,8658.16,3192.5985909099995,-370.1301762877201
1,30,-297.0,31781.839999999997,2088.2889227352557,-297.00493267819917
1,31,-381.0,11501.76,3584.7607805973894,-401.89237696310573
1,32,-383.0,13215.76,3475.651405920411,-414.14935416518483
1,33,-86.0,1640.56,547.8196097745432,-100.90322539926615
1,34,-146.0,8224.4,813.1567070756387,-159.23095986106102
1,35,-391.0,589.36,3475.0244822414743,-371.71141743268106
1,36,-349.0,24278.96,2635.695941656557,-344.55365340443007
1,37,-27.0,206.63999999999996,58.94080516077126,-16.920804459960106
1,38,-19.0,413.43999999999994,34.502683446363996,-26.101681377778824
1,39,-380.0,618.24,3320.224733970529,-336.1093671059587
1,40,-235.0,23003.76,1792.504479702924,-266.72740473859517
1,41,-244.0,12839.2,1702.2342278903507,-258.88254460557187
1,42,-315.0,20191.04,2119.972466673882,-246.86926140279982
1,43,-367.0,2587.3599999999997,2867.911782506227,-333.71102853613536
1,44,-366.0,9327.039999999999,2664.6959928338415,-322.3405341310622
1,45,-234.0,9945.039999999999,1533.5543776545749,-231.77864144317547
1,46,-301.0,14168.24,2215.978848116766,-325.5052148103795
1,47,-301.0,18681.76,2467.56885682861,-342.88431831896287
1,48,-258.0,16428.16,1856.3434812107341,-301.6529186851701
1,49,-343.0,620.8,2810.657370009381,-352.5590121942004
1,50,-254.0,17652.96,1548.5031144945115,-240.73115135858183
1,51,-328.0,7262.159999999999,2706.606620756466,-347.7869697659255
1,52,-145.0,1938.1600000000003,886.2534734594419,-125.96441343369324
1,53,-311.0,6693.44,2240.367390683064,-285.21371310544504
1,54,-135.0,1605.76,692.6334051386262,-147.41413641566623
1,55,-162.0,2414.8,1284.6311006087578,-232.52984603178155
1,56,-279.0,2484.56,2312.730143360311,-305.07710712151555
1,57,-315.0,7752.4,2416.7987375656767,-342.5273049240447
1,58,-308.0,5611.039999999999,2189.0731538685877,-295.7203760580167
1,59,-202.0,2181.04,1162.7147197834481,-224.99376945414593
1,60,-218.0,4782.24,1489.2416859257924,-249.41414073554017
1,61,-94.0,631.8399999999999,430.4887775095896,-98.0951535152566
1,62,-155.0,1122.56,1090.9242597603227,-160.34841474689506
1,63,-132.0,579.6,853.7966424162676,-139.9015448109563
1,64,-250.0,1761.2,1566.2504043781532,-203.590793016419
1,65,-103.0,277.2,774.5148256723588,-116.43982423725109
1,66,-46.0,354.56,224.4163060143377,-53.53404171266176
1,67,-30.0,365.03999999999996,118.23974096257213,-36.756828423865244
1,68,-82.0,425.36,360.23052946581225,-74.14149215896845
1,69,-193.0,1617.2,1399.968263363368,-174.04255944291384
1,70,-188.0,6548.5599999999995,1040.2096775250207,-186.03236237734748
1,71,-39.0,794.5600000000001,168.01716500725146,-48.93291827587234
1,72,-329.0,6438.640000000001,2370.739109958475,-339.74926148349977
1,73,-179.0,5853.76,1095.1996636267224,-186.81255919859677
1,74,-113.0,514.9600000000002,603.0195221612382,-114.36227347330176
1,75,-172.0,421.76000000000005,928.7328055948375,-144.0074895669287
1,76,-152.0,6491.840000000001,1109.7370816322773,-194.3133658212459
1,77,-206.0,5073.84,1672.9238881664733,-254.90439144196102
1,78,-211.0,3037.76,1453.8078192484663,-214.932587342974
1,79,-291.0,16505.760000000002,2029.2389496316541,-303.34357627271294
1,80,-296.0,4209.44,2097.146833449984,-341.89728842813355
1,81,-56.0,452.23999999999995,301.8170625260059,-57.11878230263418
1,82,-165.0,2619.44,909.1597284217384,-182.05746274973853
1,83,-74.0,702.64,349.15804846531404,-67.2822526085403
1,84,-100.0,815.6,512.262922011015,-87.50971599857547
1,85,-267.0,906.8,2017.7208407606136,-274.57171482474774
1,86,-252.0,3764.9600000000005,1662.0682030164114,-219.74093348003848
1,87,-125.0,897.04,631.8476083888955,-115.22027568172288
1,88,-102.0,1066.56,581.3022498484462,-107.19519157643069
1,89,-285.0,3188.0,1891.1639004220117,-326.1256115384422
1,90,-68.0,332.15999999999997,467.8100563347666,-94.67102367456806
1,91,-241.0,1412.0,1947.2988702050989,-268.88311594586315
1,92,-245.0,1209.4399999999998,1975.3485853028703,-214.40604536403632
1,93,-288.0,3343.7599999999998,2157.4397464922095,-227.2701205395789
1,94,-62.0,264.96,308.56665896926387,-62.08369114293931
1,95,-225.0,2358.2400000000002,1632.5467890521563,-245.8919589896867
1,96,-195.0,1475.44,1099.244536789946,-170.3953526377769
1,97,-81.0,449.84000000000003,453.4439962717292,-84.36531027599453
1,98,-35.0,397.84000000000003,143.86180683182408,-27.621725310295783
1,99,-224.0,971.76,2387.0961564368286,-277.11059039511196
2,0,-72.0,273.04,337.3625994959002,-57.592715532299394
2,1,-394.0,2824.96,3091.0573075960524,-395.04682184269933
2,2,-64.0,280.4,388.2669261716755,-79.1933426531904
2,3,-425.0,2560.56,3230.872020129902,-380.3729184183247
2,4,-135.0,635.44,965.1980013542474,-124.13130649692019
2,5,-248.0,1395.44,1960.2597557851218,-257.0254092027892
2,6,-296.0,1833.8400000000001,2883.24657339316,-354.9890626265972
2,7,-332.0,1611.76,2668.2722538172634,-344.08776542708574
2,8,-198.0,876.64,1590.0762419472048,-178.77027510594004
2,9,-31.0,65.84,0.0,-31.398109835252615
2,10,-28.0,420.15999999999997,90.4019548683124,-34.42609985888563
2,11,-380.0,20406.8,2757.3133360991596,-343.0775902444367
2,12,-475.0,16310.960000000001,3758.4924869710203,-382.427384666603
