dt,angle_x,angle_y,angle_z
2013-04-20 05:15:57.006,-19.918,45.0,0.0
2013-04-20 05:15:58.000,-19.976,44.674,0.0
2013-04-20 05:15:59.000,-20.035,44.342,0.0
2013-04-20 05:16:00.000,-20.093,44.005,0.0
2013-04-20 05:16:01.000,-20.151,43.663,0.0
2013-04-20 05:16:02.000,-20.209,43.316,0.0
2013-04-20 05:16:03.000,-20.267,42.964,0.0
2013-04-20 05:16:04.000,-20.324,42.608,0.0
2013-04-20 05:16:05.000,-20.382,42.246,0.0
2013-04-20 05:16:06.000,-20.439,41.879,0.0
2013-04-20 05:16:07.000,-20.496,41.508,0.0
2013-04-20 05:16:08.000,-20.553,41.131,0.0
2013-04-20 05:16:09.000,-20.61,40.748,0.0
2013-04-20 05:16:10.000,-20.666,40.361,0.0
2013-04-20 05:16:11.000,-20.722,39.968,0.0
2013-04-20 05:16:12.000,-20.778,39.569,0.0
2013-04-20 05:16:13.000,-20.834,39.165,0.0
2013-04-20 05:16:14.000,-20.89,38.756,0.0
2013-04-20 05:16:15.000,-20.945,38.341,0.0
2013-04-20 05:16:16.000,-21.0,37.92,0.0
2013-04-20 05:16:17.000,-21.055,37.494,0.0
2013-04-20 05:16:18.000,-21.11,37.062,0.0
2013-04-20 05:16:19.000,-21.164,36.624,0.0
2013-04-20 05:16:20.000,-21.219,36.18,0.0
2013-04-20 05:16:21.000,-21.273,35.731,0.0
2013-04-20 05:16:22.000,-21.327,35.275,0.0
2013-04-20 05:16:23.000,-21.38,34.814,0.0
2013-04-20 05:16:24.000,-21.434,34.346,0.0
2013-04-20 05:16:25.000,-21.487,33.873,0.0
2013-04-20 05:16:26.000,-21.54,33.393,0.0
2013-04-20 05:16:27.000,-21.592,32.908,0.0
2013-04-20 05:16:28.000,-21.645,32.416,0.0
2013-04-20 05:16:29.000,-21.697,31.918,0.0
2013-04-20 05:16:30.000,-21.749,31.414,0.0
2013-04-20 05:16:31.000,-21.8,30.904,0.0
2013-04-20 05:16:32.000,-21.852,30.388,0.0
2013-04-20 05:16:33.000,-21.903,29.865,0.0
2013-04-20 05:16:34.000,-21.954,29.337,0.0
2013-04-20 05:16:35.000,-22.005,28.802,0.0
2013-04-20 05:16:36.000,-22.055,28.261,0.0
2013-04-20 05:16:37.000,-22.105,27.714,0.0
2013-04-20 05:16:38.000,-22.155,27.16,0.0
2013-04-20 05:16:39.000,-22.205,26.601,0.0
2013-04-20 05:16:40.000,-22.254,26.035,0.0
2013-04-20 05:16:41.000,-22.303,25.464,0.0
2013-04-20 05:16:42.000,-22.352,24.886,0.0
2013-04-20 05:16:43.000,-22.4,24.303,0.0
2013-04-20 05:16:44.000,-22.449,23.714,0.0
2013-04-20 05:16:45.000,-22.497,23.119,0.0
2013-04-20 05:16:46.000,-22.544,22.518,0.0
2013-04-20 05:16:47.000,-22.592,21.911,0.0
2013-04-20 05:16:48.000,-22.639,21.299,0.0
2013-04-20 05:16:49.000,-22.686,20.681,0.0
2013-04-20 05:16:50.000,-22.732,20.058,0.0
2013-04-20 05:16:51.000,-22.778,19.43,0.0
2013-04-20 05:16:52.000,-22.824,18.796,0.0
2013-04-20 05:16:53.000,-22.87,18.157,0.0
2013-04-20 05:16:54.000,-22.916,17.514,0.0
2013-04-20 05:16:55.000,-22.961,16.865,0.0
2013-04-20 05:16:56.000,-23.005,16.212,0.0
2013-04-20 05:16:57.000,-23.05,15.554,0.0
2013-04-20 05:16:58.000,-23.094,14.892,0.0
2013-04-20 05:16:59.000,-23.138,14.226,0.0
2013-04-20 05:17:00.000,-23.181,13.556,0.0
2013-04-20 05:17:01.000,-23.225,12.881,0.0
2013-04-20 05:17:02.000,-23.268,12.203,0.0
2013-04-20 05:17:03.000,-23.31,11.522,0.0
2013-04-20 05:17:04.000,-23.353,10.837,0.0
2013-04-20 05:17:05.000,-23.395,10.149,0.0
2013-04-20 05:17:06.000,-23.436,9.458,0.0
2013-04-20 05:17:07.000,-23.478,8.765,0.0
2013-04-20 05:17:08.000,-23.519,8.069,0.0
2013-04-20 05:17:09.000,-23.56,7.371,0.0
2013-04-20 05:17:10.000,-23.6,6.67,0.0
2013-04-20 05:17:11.000,-23.64,5.968,0.0
2013-04-20 05:17:12.000,-23.68,5.264,0.0
2013-04-20 05:17:13.000,-23.719,4.559,0.0
2013-04-20 05:17:14.000,-23.759,3.853,0.0
2013-04-20 05:17:15.000,-23.797,3.146,0.0
2013-04-20 05:17:16.000,-23.836,2.439,0.0
2013-04-20 05:17:17.000,-23.874,1.731,0.0
2013-04-20 05:17:18.000,-23.912,1.023,0.0
2013-04-20 05:17:19.000,-23.949,0.315,0.0
2013-04-20 05:17:20.000,-23.986,-0.393,0.0
2013-04-20 05:17:21.000,-24.023,-1.1,0.0
2013-04-20 05:17:22.000,-24.06,-1.806,0.0
2013-04-20 05:17:23.000,-24.096,-2.512,0.0
2013-04-20 05:17:24.000,-24.132,-3.215,0.0
2013-04-20 05:17:25.000,-24.167,-3.918,0.0
2013-04-20 05:17:26.000,-24.202,-4.618,0.0
2013-04-20 05:17:27.000,-24.237,-5.317,0.0
2013-04-20 05:17:28.000,-24.272,-6.013,0.0
2013-04-20 05:17:29.000,-24.306,-6.707,0.0
2013-04-20 05:17:30.000,-24.34,-7.398,0.0
2013-04-20 05:17:31.000,-24.373,-8.086,0.0
2013-04-20 05:17:32.000,-24.406,-8.771,0.0
2013-04-20 05:17:33.000,-24.439,-9.453,0.0
2013-04-20 05:17:34.000,-24.471,-10.132,0.0
2013-04-20 05:17:35.000,-24.503,-10.807,0.0
2013-04-20 05:17:36.000,-24.535,-11.477,0.0
2013-04-20 05:17:37.000,-24.567,-12.144,0.0
2013-04-20 05:17:38.000,-24.598,-12.807,0.0
2013-04-20 05:17:39.000,-24.628,-13.465,0.0
2013-04-20 05:17:40.000,-24.659,-14.119,0.0
2013-04-20 05:17:41.000,-24.689,-14.768,0.0
2013-04-20 05:17:42.000,-24.718,-15.413,0.0
2013-04-20 05:17:43.000,-24.748,-16.052,0.0
2013-04-20 05:17:44.000,-24.776,-16.686,0.0
2013-04-20 05:17:45.000,-24.805,-17.316,0.0
2013-04-20 05:17:46.000,-24.833,-17.94,0.0
2013-04-20 05:17:47.000,-24.861,-18.558,0.0
2013-04-20 05:17:48.000,-24.889,-19.171,0.0
2013-04-20 05:17:49.000,-24.916,-19.779,0.0
2013-04-20 05:17:50.000,-24.943,-20.38,0.0
2013-04-20 05:17:51.000,-24.969,-20.977,0.0
2013-04-20 05:17:52.000,-24.995,-21.567,0.0
2013-04-20 05:17:53.000,-25.021,-22.151,0.0
2013-04-20 05:17:54.000,-25.047,-22.73,0.0
2013-04-20 05:17:55.000,-25.072,-23.302,0.0
2013-04-20 05:17:56.000,-25.096,-23.869,0.0
2013-04-20 05:17:57.000,-25.121,-24.429,0.0
2013-04-20 05:17:58.000,-25.145,-24.984,0.0
2013-04-20 05:17:59.000,-25.168,-25.532,0.0
2013-04-20 05:18:00.000,-25.192,-26.075,0.0
2013-04-20 05:18:01.000,-25.215,-26.611,0.0
2013-04-20 05:18:02.000,-25.237,-27.141,0.0
2013-04-20 05:18:03.000,-25.26,-27.664,0.0
2013-04-20 05:18:04.000,-25.281,-28.182,0.0
2013-04-20 05:18:05.000,-25.303,-28.694,0.0
2013-04-20 05:18:06.000,-25.324,-29.199,0.0
2013-04-20 05:18:07.000,-25.345,-29.698,0.0
2013-04-20 05:18:08.000,-25.365,-30.192,0.0
2013-04-20 05:18:09.000,-25.386,-30.679,0.0
2013-04-20 05:18:10.000,-25.405,-31.16,0.0
2013-04-20 05:18:11.000,-25.425,-31.635,0.0
2013-04-20 05:18:12.000,-25.444,-32.104,0.0
2013-04-20 05:18:13.000,-25.463,-32.567,0.0
2013-04-20 05:18:14.000,-25.481,-33.024,0.0
2013-04-20 05:18:15.000,-25.499,-33.475,0.0
2013-04-20 05:18:16.000,-25.517,-33.921,0.0
2013-04-20 05:18:17.000,-25.534,-34.361,0.0
2013-04-20 05:18:18.000,-25.551,-34.794,0.0
2013-04-20 05:18:19.000,-25.568,-35.223,0.0
2013-04-20 05:18:20.000,-25.584,-35.645,0.0
2013-04-20 05:18:21.000,-25.6,-36.062,0.0
2013-04-20 05:18:22.000,-25.616,-36.473,0.0
2013-04-20 05:18:23.000,-25.631,-36.879,0.0
2013-04-20 05:18:24.000,-25.646,-37.279,0.0
2013-04-20 05:18:25.000,-25.66,-37.674,0.0
2013-04-20 05:18:26.000,-25.675,-38.064,0.0
2013-04-20 05:18:27.000,-25.688,-38.448,0.0
2013-04-20 05:18:28.000,-25.702,-38.828,0.0
2013-04-20 05:18:29.000,-25.715,-39.201,0.0
2013-04-20 05:18:30.000,-25.728,-39.57,0.0
2013-04-20 05:18:31.000,-25.741,-39.934,0.0
2013-04-20 05:18:32.000,-25.753,-40.293,0.0
2013-04-20 05:18:33.000,-25.765,-40.647,0.0
2013-04-20 05:18:34.000,-25.776,-40.996,0.0
2013-04-20 05:18:35.000,-25.787,-41.34,0.0
2013-04-20 05:18:36.000,-25.798,-41.679,0.0
2013-04-20 05:18:37.000,-25.808,-42.014,0.0
2013-04-20 05:18:38.000,-25.819,-42.344,0.0
2013-04-20 05:18:39.000,-25.828,-42.67,0.0
2013-04-20 05:18:40.000,-25.838,-42.991,0.0
2013-04-20 05:18:41.000,-25.847,-43.308,0.0
2013-04-20 05:18:42.000,-25.856,-43.62,0.0
2013-04-20 05:18:43.000,-25.864,-43.928,0.0
2013-04-20 05:18:44.000,-25.873,-44.232,0.0
2013-04-20 05:18:45.000,-25.88,-44.531,0.0
2013-04-20 05:18:46.000,-25.888,-44.826,0.0
2013-04-20 05:18:46.594,-25.892,-45.0,0.0
2013-04-20 17:07:49.895,-42.074,45.0,0.0
2013-04-20 17:07:50.000,-42.077,44.977,0.0
2013-04-20 17:07:51.000,-42.097,44.756,0.0
2013-04-20 17:07:52.000,-42.117,44.532,0.0
2013-04-20 17:07:53.000,-42.137,44.306,0.0
2013-04-20 17:07:54.000,-42.156,44.077,0.0
2013-04-20 17:07:55.000,-42.175,43.846,0.0
2013-04-20 17:07:56.000,-42.194,43.612,0.0
2013-04-20 17:07:57.000,-42.212,43.376,0.0
2013-04-20 17:07:58.000,-42.231,43.137,0.0
2013-04-20 17:07:59.000,-42.248,42.895,0.0
2013-04-20 17:08:00.000,-42.266,42.651,0.0
2013-04-20 17:08:01.000,-42.283,42.403,0.0
2013-04-20 17:08:02.000,-42.3,42.153,0.0
2013-04-20 17:08:03.000,-42.316,41.901,0.0
2013-04-20 17:08:04.000,-42.332,41.645,0.0
2013-04-20 17:08:05.000,-42.348,41.387,0.0
2013-04-20 17:08:06.000,-42.363,41.125,0.0
2013-04-20 17:08:07.000,-42.379,40.861,0.0
2013-04-20 17:08:08.000,-42.393,40.594,0.0
2013-04-20 17:08:09.000,-42.408,40.324,0.0
2013-04-20 17:08:10.000,-42.422,40.051,0.0
2013-04-20 17:08:11.000,-42.436,39.775,0.0
2013-04-20 17:08:12.000,-42.449,39.495,0.0
2013-04-20 17:08:13.000,-42.462,39.213,0.0
2013-04-20 17:08:14.000,-42.475,38.927,0.0
2013-04-20 17:08:15.000,-42.487,38.639,0.0
2013-04-20 17:08:16.000,-42.499,38.347,0.0
2013-04-20 17:08:17.000,-42.51,38.052,0.0
2013-04-20 17:08:18.000,-42.522,37.754,0.0
