dt,angle_x,angle_y,angle_z
2013-04-20 17:44:21.333,34.995,45.0,0.0
2013-04-20 17:44:22.000,35.037,44.81,0.0
2013-04-20 17:44:23.000,35.099,44.523,0.0
2013-04-20 17:44:24.000,35.161,44.232,0.0
2013-04-20 17:44:25.000,35.222,43.938,0.0
2013-04-20 17:44:26.000,35.284,43.641,0.0
2013-04-20 17:44:27.000,35.345,43.339,0.0
2013-04-20 17:44:28.000,35.405,43.034,0.0
2013-04-20 17:44:29.000,35.465,42.726,0.0
2013-04-20 17:44:30.000,35.525,42.413,0.0
2013-04-20 17:44:31.000,35.585,42.097,0.0
2013-04-20 17:44:32.000,35.644,41.778,0.0
2013-04-20 17:44:33.000,35.703,41.454,0.0
2013-04-20 17:44:34.000,35.762,41.127,0.0
2013-04-20 17:44:35.000,35.82,40.795,0.0
2013-04-20 17:44:36.000,35.878,40.46,0.0
2013-04-20 17:44:37.000,35.936,40.121,0.0
2013-04-20 17:44:38.000,35.993,39.778,0.0
2013-04-20 17:44:39.000,36.05,39.431,0.0
2013-04-20 17:44:40.000,36.107,39.079,0.0
2013-04-20 17:44:41.000,36.163,38.724,0.0
2013-04-20 17:44:42.000,36.219,38.365,0.0
2013-04-20 17:44:43.000,36.275,38.001,0.0
2013-04-20 17:44:44.000,36.33,37.634,0.0
2013-04-20 17:44:45.000,36.385,37.262,0.0
2013-04-20 17:44:46.000,36.439,36.886,0.0
2013-04-20 17:44:47.000,36.493,36.506,0.0
2013-04-20 17:44:48.000,36.547,36.121,0.0
2013-04-20 17:44:49.000,36.6,35.732,0.0
2013-04-20 17:44:50.000,36.654,35.339,0.0
2013-04-20 17:44:51.000,36.706,34.942,0.0
2013-04-20 17:44:52.000,36.759,34.54,0.0
2013-04-20 17:44:53.000,36.811,34.134,0.0
2013-04-20 17:44:54.000,36.862,33.723,0.0
2013-04-20 17:44:55.000,36.913,33.308,0.0
2013-04-20 17:44:56.000,36.964,32.889,0.0
2013-04-20 17:44:57.000,37.015,32.465,0.0
2013-04-20 17:44:58.000,37.065,32.036,0.0
2013-04-20 17:44:59.000,37.114,31.604,0.0
2013-04-20 17:45:00.000,37.164,31.166,0.0
2013-04-20 17:45:01.000,37.213,30.725,0.0
2013-04-20 17:45:02.000,37.261,30.279,0.0
2013-04-20 17:45:03.000,37.31,29.828,0.0
2013-04-20 17:45:04.000,37.357,29.373,0.0
2013-04-20 17:45:05.000,37.405,28.914,0.0
2013-04-20 17:45:06.000,37.452,28.45,0.0
2013-04-20 17:45:07.000,37.498,27.982,0.0
2013-04-20 17:45:08.000,37.545,27.509,0.0
2013-04-20 17:45:09.000,37.591,27.032,0.0
2013-04-20 17:45:10.000,37.636,26.551,0.0
2013-04-20 17:45:11.000,37.681,26.065,0.0
2013-04-20 17:45:12.000,37.726,25.575,0.0
2013-04-20 17:45:13.000,37.77,25.08,0.0
2013-04-20 17:45:14.000,37.814,24.582,0.0
2013-04-20 17:45:15.000,37.857,24.079,0.0
2013-04-20 17:45:16.000,37.9,23.572,0.0
2013-04-20 17:45:17.000,37.943,23.061,0.0
2013-04-20 17:45:18.000,37.985,22.545,0.0
2013-04-20 17:45:19.000,38.027,22.026,0.0
2013-04-20 17:45:20.000,38.069,21.503,0.0
2013-04-20 17:45:21.000,38.11,20.976,0.0
2013-04-20 17:45:22.000,38.15,20.445,0.0
2013-04-20 17:45:23.000,38.19,19.91,0.0
2013-04-20 17:45:24.000,38.23,19.372,0.0
2013-04-20 17:45:25.000,38.27,18.83,0.0
2013-04-20 17:45:26.000,38.309,18.284,0.0
2013-04-20 17:45:27.000,38.347,17.735,0.0
2013-04-20 17:45:28.000,38.385,17.182,0.0
2013-04-20 17:45:29.000,38.423,16.626,0.0
2013-04-20 17:45:30.000,38.46,16.067,0.0
2013-04-20 17:45:31.000,38.497,15.505,0.0
2013-04-20 17:45:32.000,38.534,14.939,0.0
2013-04-20 17:45:33.000,38.57,14.371,0.0
2013-04-20 17:45:34.000,38.605,13.8,0.0
2013-04-20 17:45:35.000,38.641,13.226,0.0
2013-04-20 17:45:36.000,38.676,12.65,0.0
2013-04-20 17:45:37.000,38.71,12.071,0.0
2013-04-20 17:45:38.000,38.744,11.49,0.0
2013-04-20 17:45:39.000,38.777,10.907,0.0
2013-04-20 17:45:40.000,38.81,10.321,0.0
2013-04-20 17:45:41.000,38.843,9.734,0.0
2013-04-20 17:45:42.000,38.875,9.145,0.0
2013-04-20 17:45:43.000,38.907,8.553,0.0
2013-04-20 17:45:44.000,38.939,7.961,0.0
2013-04-20 17:45:45.000,38.97,7.367,0.0
2013-04-20 17:45:46.000,39.0,6.771,0.0
2013-04-20 17:45:47.000,39.03,6.175,0.0
2013-04-20 17:45:48.000,39.06,5.577,0.0
2013-04-20 17:45:49.000,39.089,4.979,0.0
2013-04-20 17:45:50.000,39.118,4.38,0.0
2013-04-20 17:45:51.000,39.147,3.78,0.0
2013-04-20 17:45:52.000,39.175,3.18,0.0
2013-04-20 17:45:53.000,39.202,2.58,0.0
2013-04-20 17:45:54.000,39.229,1.979,0.0
2013-04-20 17:45:55.000,39.256,1.378,0.0
2013-04-20 17:45:56.000,39.282,0.778,0.0
2013-04-20 17:45:57.000,39.308,0.178,0.0
2013-04-20 17:45:58.000,39.334,-0.422,0.0
2013-04-20 17:45:59.000,39.358,-1.021,0.0
2013-04-20 17:46:00.000,39.383,-1.619,0.0
2013-04-20 17:46:01.000,39.407,-2.216,0.0
2013-04-20 17:46:02.000,39.431,-2.813,0.0
2013-04-20 17:46:03.000,39.454,-3.408,0.0
2013-04-20 17:46:04.000,39.477,-4.001,0.0
2013-04-20 17:46:05.000,39.499,-4.594,0.0
2013-04-20 17:46:06.000,39.521,-5.185,0.0
2013-04-20 17:46:07.000,39.543,-5.774,0.0
2013-04-20 17:46:08.000,39.564,-6.361,0.0
2013-04-20 17:46:09.000,39.585,-6.946,0.0
2013-04-20 17:46:10.000,39.605,-7.529,0.0
2013-04-20 17:46:11.000,39.625,-8.11,0.0
2013-04-20 17:46:12.000,39.644,-8.688,0.0
2013-04-20 17:46:13.000,39.663,-9.264,0.0
2013-04-20 17:46:14.000,39.682,-9.837,0.0
2013-04-20 17:46:15.000,39.7,-10.408,0.0
2013-04-20 17:46:16.000,39.717,-10.975,0.0
2013-04-20 17:46:17.000,39.735,-11.54,0.0
2013-04-20 17:46:18.000,39.751,-12.102,0.0
2013-04-20 17:46:19.000,39.768,-12.661,0.0
2013-04-20 17:46:20.000,39.784,-13.216,0.0
2013-04-20 17:46:21.000,39.799,-13.768,0.0
2013-04-20 17:46:22.000,39.814,-14.317,0.0
2013-04-20 17:46:23.000,39.829,-14.862,0.0
2013-04-20 17:46:24.000,39.843,-15.404,0.0
2013-04-20 17:46:25.000,39.857,-15.942,0.0
2013-04-20 17:46:26.000,39.87,-16.476,0.0
2013-04-20 17:46:27.000,39.883,-17.006,0.0
2013-04-20 17:46:28.000,39.896,-17.533,0.0
2013-04-20 17:46:29.000,39.908,-18.056,0.0
2013-04-20 17:46:30.000,39.92,-18.574,0.0
2013-04-20 17:46:31.000,39.931,-19.089,0.0
2013-04-20 17:46:32.000,39.942,-19.6,0.0
2013-04-20 17:46:33.000,39.952,-20.107,0.0
2013-04-20 17:46:34.000,39.962,-20.609,0.0
2013-04-20 17:46:35.000,39.972,-21.107,0.0
2013-04-20 17:46:36.000,39.981,-21.601,0.0
2013-04-20 17:46:37.000,39.99,-22.091,0.0
2013-04-20 17:46:38.000,39.998,-22.576,0.0
2013-04-20 17:46:39.000,40.006,-23.058,0.0
2013-04-20 17:46:40.000,40.014,-23.534,0.0
2013-04-20 17:46:41.000,40.021,-24.007,0.0
2013-04-20 17:46:42.000,40.028,-24.475,0.0
2013-04-20 17:46:43.000,40.034,-24.938,0.0
2013-04-20 17:46:44.000,40.04,-25.398,0.0
2013-04-20 17:46:45.000,40.045,-25.853,0.0
2013-04-20 17:46:46.000,40.05,-26.303,0.0
2013-04-20 17:46:47.000,40.055,-26.749,0.0
2013-04-20 17:46:48.000,40.059,-27.191,0.0
2013-04-20 17:46:49.000,40.063,-27.628,0.0
2013-04-20 17:46:50.000,40.066,-28.061,0.0
2013-04-20 17:46:51.000,40.069,-28.489,0.0
2013-04-20 17:46:52.000,40.072,-28.913,0.0
2013-04-20 17:46:53.000,40.074,-29.333,0.0
2013-04-20 17:46:54.000,40.076,-29.748,0.0
2013-04-20 17:46:55.000,40.077,-30.159,0.0
2013-04-20 17:46:56.000,40.078,-30.565,0.0
2013-04-20 17:46:57.000,40.079,-30.967,0.0
2013-04-20 17:46:58.000,40.079,-31.365,0.0
2013-04-20 17:46:59.000,40.079,-31.759,0.0
2013-04-20 17:47:00.000,40.078,-32.148,0.0
2013-04-20 17:47:01.000,40.077,-32.533,0.0
2013-04-20 17:47:02.000,40.076,-32.914,0.0
2013-04-20 17:47:03.000,40.074,-33.29,0.0
2013-04-20 17:47:04.000,40.072,-33.663,0.0
2013-04-20 17:47:05.000,40.069,-34.031,0.0
2013-04-20 17:47:06.000,40.066,-34.395,0.0
2013-04-20 17:47:07.000,40.063,-34.755,0.0
2013-04-20 17:47:08.000,40.059,-35.112,0.0
2013-04-20 17:47:09.000,40.055,-35.464,0.0
2013-04-20 17:47:10.000,40.05,-35.812,0.0
2013-04-20 17:47:11.000,40.045,-36.156,0.0
2013-04-20 17:47:12.000,40.04,-36.496,0.0
2013-04-20 17:47:13.000,40.034,-36.832,0.0
2013-04-20 17:47:14.000,40.028,-37.164,0.0
2013-04-20 17:47:15.000,40.022,-37.493,0.0
2013-04-20 17:47:16.000,40.015,-37.818,0.0
2013-04-20 17:47:17.000,40.008,-38.139,0.0
2013-04-20 17:47:18.000,40.001,-38.456,0.0
2013-04-20 17:47:19.000,39.993,-38.77,0.0
2013-04-20 17:47:20.000,39.984,-39.08,0.0
2013-04-20 17:47:21.000,39.976,-39.386,0.0
2013-04-20 17:47:22.000,39.967,-39.689,0.0
2013-04-20 17:47:23.000,39.957,-39.988,0.0
2013-04-20 17:47:24.000,39.947,-40.284,0.0
2013-04-20 17:47:25.000,39.937,-40.576,0.0
2013-04-20 17:47:26.000,39.927,-40.865,0.0
2013-04-20 17:47:27.000,39.916,-41.15,0.0
2013-04-20 17:47:28.000,39.905,-41.433,0.0
2013-04-20 17:47:29.000,39.893,-41.711,0.0
2013-04-20 17:47:30.000,39.881,-41.987,0.0
2013-04-20 17:47:31.000,39.869,-42.259,0.0
2013-04-20 17:47:32.000,39.856,-42.528,0.0
2013-04-20 17:47:33.000,39.843,-42.794,0.0
2013-04-20 17:47:34.000,39.83,-43.057,0.0
2013-04-20 17:47:35.000,39.816,-43.317,0.0
2013-04-20 17:47:36.000,39.802,-43.573,0.0
2013-04-20 17:47:37.000,39.788,-43.827,0.0
2013-04-20 17:47:38.000,39.773,-44.077,0.0
2013-04-20 17:47:39.000,39.758,-44.325,0.0
2013-04-20 17:47:40.000,39.743,-44.57,0.0
2013-04-20 17:47:41.000,39.727,-44.812,0.0
2013-04-20 17:47:41.787,39.714,-45.0,0.0
2013-04-20 08:09:12.343,-43.239,45.0,0.0
2013-04-20 08:09:13.000,-43.254,44.856,0.0
2013-04-20 08:09:14.000,-43.277,44.635,0.0
2013-04-20 08:09:15.000,-43.3,44.411,0.0
2013-04-20 08:09:16.000,-43.322,44.185,0.0
2013-04-20 08:09:17.000,-43.344,43.956,0.0
2013-04-20 08:09:18.000,-43.366,43.724,0.0
2013-04-20 08:09:19.000,-43.387,43.491,0.0
2013-04-20 08:09:20.000,-43.408,43.254,0.0
2013-04-20 08:09:21.000,-43.429,43.015,0.0
2013-04-20 08:09:22.000,-43.449,42.773,0.0
2013-04-20 08:09:23.000,-43.469,42.529,0.0
2013-04-20 08:09:24.000,-43.489,42.282,0.0
2013-04-20 08:09:25.000,-43.508,42.032,0.0
2013-04-20 08:09:26.000,-43.527,41.78,0.0
2013-04-20 08:09:27.000,-43.546,41.524,0.0
2013-04-20 08:09:28.000,-43.564,41.266,0.0
2013-04-20 08:09:29.000,-43.582,41.005,0.0
2013-04-20 08:09:30.000,-43.6,40.741,0.0
2013-04-20 08:09:31.000,-43.617,40.474,0.0
2013-04-20 08:09:32.000,-43.634,40.205,0.0
2013-04-20 08:09:33.000,-43.651,39.932,0.0
2013-04-20 08:09:34.000,-43.667,39.656,0.0
2013-04-20 08:09:35.000,-43.683,39.377,0.0
2013-04-20 08:09:36.000,-43.699,39.096,0.0
2013-04-20 08:09:37.000,-43.714,38.811,0.0
2013-04-20 08:09:38.000,-43.729,38.523,0.0
2013-04-20 08:09:39.000,-43.743,38.232,0.0
2013-04-20 08:09:40.000,-43.757,37.938,0.0
2013-04-20 08:09:41.000,-43.771,37.64,0.0
2013-04-20 08:09:42.000,-43.785,37.339,0.0
2013-04-20 08:09:43.000,-43.798,37.035,0.0
2013-04-20 08:09:44.000,-43.81,36.728,0.0
2013-04-20 08:09:45.000,-43.823,36.418,0.0
2013-04-20 08:09:46.000,-43.835,36.104,0.0
2013-04-20 08:09:47.000,-43.846,35.787,0.0
2013-04-20 08:09:48.000,-43.858,35.466,0.0
2013-04-20 08:09:49.000,-43.868,35.142,0.0
2013-04-20 08:09:50.000,-43.879,34.815,0.0
2013-04-20 08:09:51.000,-43.889,34.484,0.0
2013-04-20 08:09:52.000,-43.899,34.149,0.0
2013-04-20 08:09:53.000,-43.908,33.812,0.0
2013-04-20 08:09:54.000,-43.917,33.47,0.0
2013-04-20 08:09:55.000,-43.926,33.125,0.0
2013-04-20 08:09:56.000,-43.934,32.777,0.0
2013-04-20 08:09:57.000,-43.942,32.425,0.0
2013-04-20 08:09:58.000,-43.949,32.069,0.0
2013-04-20 08:09:59.000,-43.957,31.709,0.0
2013-04-20 08:10:00.000,-43.963,31.346,0.0
2013-04-20 08:10:01.000,-43.97,30.98,0.0
2013-04-20 08:10:02.000,-43.976,30.609,0.0
2013-04-20 08:10:03.000,-43.981,30.235,0.0
2013-04-20 08:10:04.000,-43.986,29.857,0.0
2013-04-20 08:10:05.000,-43.991,29.476,0.0
2013-04-20 08:10:06.000,-43.996,29.091,0.0
2013-04-20 08:10:07.000,-44.0,28.702,0.0
2013-04-20 08:10:08.000,-44.003,28.309,0.0
2013-04-20 08:10:09.000,-44.006,27.912,0.0
2013-04-20 08:10:10.000,-44.009,27.512,0.0
2013-04-20 08:10:11.000,-44.012,27.108,0.0
2013-04-20 08:10:12.000,-44.014,26.7,0.0
2013-04-20 08:10:13.000,-44.015,26.288,0.0
2013-04-20 08:10:14.000,-44.017,25.873,0.0
2013-04-20 08:10:15.000,-44.017,25.454,0.0
2013-04-20 08:10:16.000,-44.018,25.031,0.0
2013-04-20 08:10:17.000,-44.018,24.604,0.0
2013-04-20 08:10:18.000,-44.018,24.173,0.0
2013-04-20 08:10:19.000,-44.017,23.739,0.0
2013-04-20 08:10:20.000,-44.016,23.301,0.0
2013-04-20 08:10:21.000,-44.014,22.859,0.0
2013-04-20 08:10:22.000,-44.012,22.414,0.0
2013-04-20 08:10:23.000,-44.01,21.965,0.0
2013-04-20 08:10:24.000,-44.007,21.512,0.0
2013-04-20 08:10:25.000,-44.004,21.055,0.0
2013-04-20 08:10:26.000,-44.0,20.595,0.0
2013-04-20 08:10:27.000,-43.996,20.132,0.0
2013-04-20 08:10:28.000,-43.992,19.664,0.0
2013-04-20 08:10:29.000,-43.987,19.194,0.0
2013-04-20 08:10:30.000,-43.982,18.719,0.0
2013-04-20 08:10:31.000,-43.976,18.242,0.0
2013-04-20 08:10:32.000,-43.97,17.761,0.0
2013-04-20 08:10:33.000,-43.963,17.276,0.0
2013-04-20 08:10:34.000,-43.956,16.788,0.0
2013-04-20 08:10:35.000,-43.949,16.297,0.0
2013-04-20 08:10:36.000,-43.941,15.803,0.0
2013-04-20 08:10:37.000,-43.933,15.305,0.0
2013-04-20 08:10:38.000,-43.925,14.805,0.0
2013-04-20 08:10:39.000,-43.916,14.301,0.0
2013-04-20 08:10:40.000,-43.906,13.795,0.0
2013-04-20 08:10:41.000,-43.896,13.285,0.0
2013-04-20 08:10:42.000,-43.886,12.773,0.0
2013-04-20 08:10:43.000,-43.876,12.257,0.0
2013-04-20 08:10:44.000,-43.864,11.739,0.0
2013-04-20 08:10:45.000,-43.853,11.219,0.0
2013-04-20 08:10:46.000,-43.841,10.696,0.0
2013-04-20 08:10:47.000,-43.829,10.17,0.0
2013-04-20 08:10:48.000,-43.816,9.642,0.0
2013-04-20 08:10:49.000,-43.803,9.112,0.0
2013-04-20 08:10:50.000,-43.789,8.579,0.0
2013-04-20 08:10:51.000,-43.775,8.045,0.0
2013-04-20 08:10:52.000,-43.761,7.508,0.0
2013-04-20 08:10:53.000,-43.746,6.969,0.0
2013-04-20 08:10:54.000,-43.73,6.429,0.0
2013-04-20 08:10:55.000,-43.715,5.887,0.0
2013-04-20 08:10:56.000,-43.698,5.343,0.0
2013-04-20 08:10:57.000,-43.682,4.798,0.0
2013-04-20 08:10:58.000,-43.665,4.251,0.0
2013-04-20 08:10:59.000,-43.647,3.703,0.0
2013-04-20 08:11:00.000,-43.63,3.154,0.0
2013-04-20 08:11:01.000,-43.611,2.603,0.0
2013-04-20 08:11:02.000,-43.592,2.052,0.0
2013-04-20 08:11:03.000,-43.573,1.499,0.0
2013-04-20 08:11:04.000,-43.554,0.946,0.0
2013-04-20 08:11:05.000,-43.534,0.393,0.0
2013-04-20 08:11:06.000,-43.513,-0.161,0.0
2013-04-20 08:11:07.000,-43.493,-0.716,0.0
2013-04-20 08:11:08.000,-43.471,-1.271,0.0
2013-04-20 08:11:09.000,-43.45,-1.826,0.0
2013-04-20 08:11:10.000,-43.427,-2.381,0.0
2013-04-20 08:11:11.000,-43.405,-2.936,0.0
2013-04-20 08:11:12.000,-43.382,-3.491,0.0
2013-04-20 08:11:13.000,-43.358,-4.046,0.0
2013-04-20 08:11:14.000,-43.335,-4.6,0.0
2013-04-20 08:11:15.000,-43.31,-5.153,0.0
2013-04-20 08:11:16.000,-43.286,-5.707,0.0
2013-04-20 08:11:17.000,-43.261,-6.259,0.0
2013-04-20 08:11:18.000,-43.235,-6.81,0.0
2013-04-20 08:11:19.000,-43.209,-7.361,0.0
2013-04-20 08:11:20.000,-43.183,-7.91,0.0
2013-04-20 08:11:21.000,-43.156,-8.458,0.0
2013-04-20 08:11:22.000,-43.129,-9.005,0.0
2013-04-20 08:11:23.000,-43.101,-9.55,0.0
2013-04-20 08:11:24.000,-43.073,-10.094,0.0
2013-04-20 08:11:25.000,-43.044,-10.636,0.0
2013-04-20 08:11:26.000,-43.015,-11.177,0.0
2013-04-20 08:11:27.000,-42.986,-11.715,0.0
2013-04-20 08:11:28.000,-42.956,-12.252,0.0
2013-04-20 08:11:29.000,-42.926,-12.786,0.0
2013-04-20 08:11:30.000,-42.895,-13.319,0.0
2013-04-20 08:11:31.000,-42.864,-13.849,0.0
2013-04-20 08:11:32.000,-42.833,-14.377,0.0
2013-04-20 08:11:33.000,-42.801,-14.903,0.0
2013-04-20 08:11:34.000,-42.769,-15.426,0.0
2013-04-20 08:11:35.000,-42.736,-15.946,0.0
2013-04-20 08:11:36.000,-42.703,-16.464,0.0
2013-04-20 08:11:37.000,-42.669,-16.979,0.0
2013-04-20 08:11:38.000,-42.635,-17.492,0.0
2013-04-20 08:11:39.000,-42.601,-18.001,0.0
2013-04-20 08:11:40.000,-42.566,-18.508,0.0
