开始 s5_t100 / mode_sdas_adaptive_subspace，时间：2026-05-25T10:08:39
命令 F:\Anaconda\python.exe -u main.py


�����㷨��MODE-SDAS + Adaptive Subspace

========== MODE-SDAS + Adaptive Subspace Run 1/8 ==========
Init: HV=0.4354, feasible ratio=0.76, Nsub=21
Gen   1: profit_max=74.00, profit_avg=22.65, load_min=0.00, att_min=0.00, quality_max=79.13, quality_avg=25.32, tasks_avg=4.15, HV=0.4369, feasible ratio=1.00, Nsub=21
Gen   2: profit_max=96.00, profit_avg=40.15, load_min=0.00, att_min=0.00, quality_max=110.04, quality_avg=43.20, tasks_avg=7.15, HV=0.4361, feasible ratio=1.00, Nsub=21
Gen   3: profit_max=128.00, profit_avg=54.51, load_min=0.00, att_min=0.00, quality_max=133.57, quality_avg=57.33, tasks_avg=9.49, HV=0.4459, feasible ratio=1.00, Nsub=21
Gen   4: profit_max=146.00, profit_avg=61.86, load_min=0.00, att_min=0.00, quality_max=153.76, quality_avg=64.70, tasks_avg=10.95, HV=0.3991, feasible ratio=1.00, Nsub=21
Gen   5: profit_max=158.00, profit_avg=68.67, load_min=0.00, att_min=0.00, quality_max=161.28, quality_avg=72.71, tasks_avg=11.99, HV=0.4813, feasible ratio=1.00, Nsub=21
Gen   6: profit_max=173.00, profit_avg=73.35, load_min=0.00, att_min=0.00, quality_max=181.91, quality_avg=77.44, tasks_avg=12.84, HV=0.4807, feasible ratio=1.00, Nsub=21
Gen   7: profit_max=173.00, profit_avg=79.08, load_min=0.00, att_min=0.00, quality_max=181.91, quality_avg=83.63, tasks_avg=13.87, HV=0.5118, feasible ratio=1.00, Nsub=21
Gen   8: profit_max=201.00, profit_avg=87.80, load_min=0.00, att_min=0.00, quality_max=203.64, quality_avg=94.68, tasks_avg=15.56, HV=0.4172, feasible ratio=1.00, Nsub=21
Gen   9: profit_max=232.00, profit_avg=93.12, load_min=0.00, att_min=0.00, quality_max=253.16, quality_avg=99.19, tasks_avg=16.38, HV=0.3553, feasible ratio=1.00, Nsub=21
Gen  10: profit_max=233.00, profit_avg=98.57, load_min=0.00, att_min=0.00, quality_max=253.16, quality_avg=105.74, tasks_avg=17.53, HV=0.3733, feasible ratio=1.00, Nsub=21
Gen  11: profit_max=233.00, profit_avg=100.00, load_min=0.00, att_min=0.00, quality_max=253.16, quality_avg=107.87, tasks_avg=17.78, HV=0.3748, feasible ratio=1.00, Nsub=21
Gen  12: profit_max=233.00, profit_avg=102.46, load_min=0.00, att_min=0.00, quality_max=253.16, quality_avg=109.79, tasks_avg=18.23, HV=0.3849, feasible ratio=1.00, Nsub=21
Gen  13: profit_max=233.00, profit_avg=104.17, load_min=0.00, att_min=0.00, quality_max=253.16, quality_avg=112.45, tasks_avg=18.58, HV=0.3904, feasible ratio=1.00, Nsub=21
Gen  14: profit_max=233.00, profit_avg=107.34, load_min=0.00, att_min=0.00, quality_max=279.87, quality_avg=116.16, tasks_avg=19.15, HV=0.3722, feasible ratio=1.00, Nsub=21
Gen  15: profit_max=241.00, profit_avg=112.77, load_min=0.00, att_min=0.00, quality_max=285.18, quality_avg=123.49, tasks_avg=20.26, HV=0.3908, feasible ratio=1.00, Nsub=21
Gen  16: profit_max=241.00, profit_avg=111.57, load_min=0.00, att_min=0.00, quality_max=285.18, quality_avg=121.88, tasks_avg=19.93, HV=0.3912, feasible ratio=1.00, Nsub=21
Gen  17: profit_max=241.00, profit_avg=113.84, load_min=0.00, att_min=0.00, quality_max=285.18, quality_avg=123.21, tasks_avg=20.26, HV=0.3959, feasible ratio=1.00, Nsub=21
Gen  18: profit_max=245.00, profit_avg=117.63, load_min=0.00, att_min=0.00, quality_max=294.42, quality_avg=127.58, tasks_avg=20.95, HV=0.3943, feasible ratio=1.00, Nsub=21
Gen  19: profit_max=273.00, profit_avg=116.91, load_min=0.00, att_min=0.00, quality_max=294.42, quality_avg=126.72, tasks_avg=20.74, HV=0.4237, feasible ratio=1.00, Nsub=21
Gen  20: profit_max=273.00, profit_avg=121.13, load_min=0.00, att_min=0.00, quality_max=294.42, quality_avg=131.20, tasks_avg=21.59, HV=0.4316, feasible ratio=1.00, Nsub=21
Gen  21: profit_max=273.00, profit_avg=124.78, load_min=0.00, att_min=0.00, quality_max=315.39, quality_avg=136.12, tasks_avg=22.30, HV=0.4255, feasible ratio=1.00, Nsub=21
Gen  22: profit_max=273.00, profit_avg=125.83, load_min=0.00, att_min=0.00, quality_max=315.39, quality_avg=137.69, tasks_avg=22.50, HV=0.4279, feasible ratio=1.00, Nsub=21
Gen  23: profit_max=273.00, profit_avg=128.73, load_min=0.00, att_min=0.00, quality_max=315.39, quality_avg=139.99, tasks_avg=22.91, HV=0.4332, feasible ratio=1.00, Nsub=21
Gen  24: profit_max=273.00, profit_avg=129.34, load_min=0.00, att_min=0.00, quality_max=315.39, quality_avg=140.90, tasks_avg=23.01, HV=0.4404, feasible ratio=1.00, Nsub=21
Gen  25: profit_max=273.00, profit_avg=131.83, load_min=0.00, att_min=0.00, quality_max=315.39, quality_avg=144.22, tasks_avg=23.48, HV=0.4568, feasible ratio=1.00, Nsub=21
Gen  26: profit_max=273.00, profit_avg=132.94, load_min=0.00, att_min=0.00, quality_max=315.39, quality_avg=143.39, tasks_avg=23.58, HV=0.4652, feasible ratio=1.00, Nsub=13
Gen  27: profit_max=276.00, profit_avg=138.40, load_min=0.00, att_min=0.00, quality_max=315.39, quality_avg=148.48, tasks_avg=24.58, HV=0.4616, feasible ratio=1.00, Nsub=13
Gen  28: profit_max=276.00, profit_avg=140.18, load_min=0.00, att_min=0.00, quality_max=315.39, quality_avg=150.10, tasks_avg=24.97, HV=0.4618, feasible ratio=1.00, Nsub=13
Gen  29: profit_max=276.00, profit_avg=139.51, load_min=0.00, att_min=0.00, quality_max=315.39, quality_avg=148.89, tasks_avg=24.73, HV=0.4629, feasible ratio=1.00, Nsub=13
Gen  30: profit_max=276.00, profit_avg=139.49, load_min=0.00, att_min=0.00, quality_max=315.39, quality_avg=150.70, tasks_avg=24.82, HV=0.4641, feasible ratio=1.00, Nsub=13
Gen  31: profit_max=276.00, profit_avg=140.89, load_min=0.00, att_min=0.00, quality_max=315.39, quality_avg=151.92, tasks_avg=25.12, HV=0.4631, feasible ratio=1.00, Nsub=13
Gen  32: profit_max=276.00, profit_avg=143.59, load_min=0.00, att_min=0.00, quality_max=315.39, quality_avg=155.24, tasks_avg=25.64, HV=0.4636, feasible ratio=1.00, Nsub=13
Gen  33: profit_max=297.00, profit_avg=142.53, load_min=0.00, att_min=0.00, quality_max=315.39, quality_avg=154.02, tasks_avg=25.50, HV=0.4311, feasible ratio=1.00, Nsub=13
Gen  34: profit_max=297.00, profit_avg=143.04, load_min=0.00, att_min=0.00, quality_max=315.39, quality_avg=154.44, tasks_avg=25.64, HV=0.4329, feasible ratio=1.00, Nsub=13
Gen  35: profit_max=297.00, profit_avg=141.89, load_min=0.00, att_min=0.00, quality_max=315.39, quality_avg=152.01, tasks_avg=25.42, HV=0.4343, feasible ratio=1.00, Nsub=13
Gen  36: profit_max=297.00, profit_avg=145.85, load_min=0.00, att_min=0.00, quality_max=315.39, quality_avg=156.22, tasks_avg=26.21, HV=0.4429, feasible ratio=1.00, Nsub=13
