开始 s5_t100 / mode_sdas_dpic，时间：2026-05-25T13:34:48
命令 F:\Anaconda\python.exe -u main.py


�����㷨��MODE-SDAS-DPIC Full

========== MODE-SDAS-DPIC Full Run 1/8 ==========
Init: HV=0.6171, feasible ratio=0.75
Gen   1: profit_max=73.00, profit_avg=28.27, load_min=0.00, att_min=0.00, quality_max=87.94, quality_avg=34.72, tasks_avg=5.83, HV=0.4562, feasible ratio=1.00, Nsub=21
Gen   2: profit_max=110.00, profit_avg=43.78, load_min=0.00, att_min=0.00, quality_max=122.05, quality_avg=51.91, tasks_avg=8.71, HV=0.4431, feasible ratio=1.00, Nsub=21
Gen   3: profit_max=132.00, profit_avg=56.91, load_min=0.00, att_min=0.00, quality_max=142.65, quality_avg=67.31, tasks_avg=11.27, HV=0.4057, feasible ratio=1.00, Nsub=21
Gen   4: profit_max=132.00, profit_avg=62.75, load_min=0.00, att_min=0.00, quality_max=165.95, quality_avg=74.56, tasks_avg=12.50, HV=0.4661, feasible ratio=1.00, Nsub=21
Gen   5: profit_max=170.00, profit_avg=66.03, load_min=0.00, att_min=0.00, quality_max=191.59, quality_avg=77.80, tasks_avg=13.08, HV=0.4052, feasible ratio=1.00, Nsub=21
Gen   6: profit_max=214.00, profit_avg=71.36, load_min=0.00, att_min=0.00, quality_max=251.44, quality_avg=84.39, tasks_avg=14.09, HV=0.3484, feasible ratio=1.00, Nsub=21
Gen   7: profit_max=214.00, profit_avg=79.16, load_min=0.00, att_min=0.00, quality_max=251.44, quality_avg=92.48, tasks_avg=15.42, HV=0.3981, feasible ratio=1.00, Nsub=21
Gen   8: profit_max=214.00, profit_avg=85.89, load_min=0.00, att_min=0.00, quality_max=251.44, quality_avg=98.52, tasks_avg=16.63, HV=0.4176, feasible ratio=1.00, Nsub=21
Gen   9: profit_max=214.00, profit_avg=90.01, load_min=0.00, att_min=0.00, quality_max=251.44, quality_avg=102.92, tasks_avg=17.13, HV=0.4324, feasible ratio=1.00, Nsub=21
Gen  10: profit_max=229.00, profit_avg=100.13, load_min=0.00, att_min=0.00, quality_max=263.71, quality_avg=112.90, tasks_avg=18.89, HV=0.4054, feasible ratio=1.00, Nsub=21
Gen  11: profit_max=231.00, profit_avg=101.99, load_min=0.00, att_min=0.00, quality_max=263.71, quality_avg=114.01, tasks_avg=19.17, HV=0.4051, feasible ratio=1.00, Nsub=21
Gen  12: profit_max=231.00, profit_avg=105.85, load_min=0.00, att_min=0.00, quality_max=263.71, quality_avg=118.83, tasks_avg=19.82, HV=0.4072, feasible ratio=1.00, Nsub=21
Gen  13: profit_max=231.00, profit_avg=110.70, load_min=0.00, att_min=0.00, quality_max=263.71, quality_avg=122.98, tasks_avg=20.57, HV=0.4089, feasible ratio=1.00, Nsub=21
Gen  14: profit_max=258.00, profit_avg=111.77, load_min=0.00, att_min=0.00, quality_max=277.28, quality_avg=124.97, tasks_avg=20.78, HV=0.3500, feasible ratio=1.00, Nsub=21
Gen  15: profit_max=258.00, profit_avg=112.67, load_min=0.00, att_min=0.00, quality_max=277.28, quality_avg=126.17, tasks_avg=20.89, HV=0.3526, feasible ratio=1.00, Nsub=21
Gen  16: profit_max=258.00, profit_avg=118.48, load_min=0.00, att_min=0.00, quality_max=277.28, quality_avg=132.34, tasks_avg=21.89, HV=0.3774, feasible ratio=1.00, Nsub=21
Gen  17: profit_max=258.00, profit_avg=124.10, load_min=0.00, att_min=0.00, quality_max=277.28, quality_avg=137.83, tasks_avg=22.91, HV=0.3800, feasible ratio=1.00, Nsub=21
Gen  18: profit_max=290.00, profit_avg=127.51, load_min=0.00, att_min=0.00, quality_max=321.23, quality_avg=140.98, tasks_avg=23.48, HV=0.3224, feasible ratio=1.00, Nsub=21
Gen  19: profit_max=290.00, profit_avg=127.24, load_min=0.00, att_min=0.00, quality_max=321.23, quality_avg=140.56, tasks_avg=23.34, HV=0.3232, feasible ratio=1.00, Nsub=21
Gen  20: profit_max=290.00, profit_avg=129.95, load_min=0.00, att_min=0.00, quality_max=321.23, quality_avg=144.12, tasks_avg=23.78, HV=0.3365, feasible ratio=1.00, Nsub=21
Gen  21: profit_max=290.00, profit_avg=133.31, load_min=0.00, att_min=0.00, quality_max=321.23, quality_avg=146.75, tasks_avg=24.38, HV=0.3374, feasible ratio=1.00, Nsub=21
Gen  22: profit_max=290.00, profit_avg=132.45, load_min=0.00, att_min=0.00, quality_max=321.23, quality_avg=146.32, tasks_avg=24.17, HV=0.3382, feasible ratio=1.00, Nsub=21
Gen  23: profit_max=290.00, profit_avg=132.48, load_min=0.00, att_min=0.00, quality_max=321.23, quality_avg=145.96, tasks_avg=24.15, HV=0.3338, feasible ratio=1.00, Nsub=21
Gen  24: profit_max=290.00, profit_avg=130.75, load_min=0.00, att_min=0.00, quality_max=321.23, quality_avg=143.98, tasks_avg=23.87, HV=0.3376, feasible ratio=1.00, Nsub=21
Gen  25: profit_max=290.00, profit_avg=134.50, load_min=0.00, att_min=0.00, quality_max=321.23, quality_avg=148.04, tasks_avg=24.62, HV=0.3316, feasible ratio=1.00, Nsub=21
Gen  26: profit_max=290.00, profit_avg=138.76, load_min=0.00, att_min=0.00, quality_max=321.23, quality_avg=153.46, tasks_avg=25.36, HV=0.3374, feasible ratio=1.00, Nsub=21
Gen  27: profit_max=290.00, profit_avg=134.37, load_min=0.00, att_min=0.00, quality_max=321.23, quality_avg=148.49, tasks_avg=24.50, HV=0.3433, feasible ratio=1.00, Nsub=21
Gen  28: profit_max=290.00, profit_avg=135.59, load_min=0.00, att_min=0.00, quality_max=321.23, quality_avg=149.78, tasks_avg=24.66, HV=0.3550, feasible ratio=1.00, Nsub=21
Gen  29: profit_max=290.00, profit_avg=139.96, load_min=0.00, att_min=0.00, quality_max=321.23, quality_avg=154.08, tasks_avg=25.44, HV=0.3560, feasible ratio=1.00, Nsub=21
Gen  30: profit_max=290.00, profit_avg=138.40, load_min=0.00, att_min=0.00, quality_max=321.23, quality_avg=152.49, tasks_avg=25.19, HV=0.3549, feasible ratio=1.00, Nsub=21
Gen  31: profit_max=290.00, profit_avg=138.17, load_min=0.00, att_min=0.00, quality_max=321.23, quality_avg=151.80, tasks_avg=25.12, HV=0.3532, feasible ratio=1.00, Nsub=21
Gen  32: profit_max=290.00, profit_avg=135.99, load_min=0.00, att_min=0.00, quality_max=321.23, quality_avg=150.44, tasks_avg=24.80, HV=0.3497, feasible ratio=1.00, Nsub=21
Gen  33: profit_max=290.00, profit_avg=136.06, load_min=0.00, att_min=0.00, quality_max=321.23, quality_avg=150.64, tasks_avg=24.82, HV=0.3493, feasible ratio=1.00, Nsub=21
Gen  34: profit_max=290.00, profit_avg=138.25, load_min=0.00, att_min=0.00, quality_max=321.23, quality_avg=152.88, tasks_avg=25.22, HV=0.3518, feasible ratio=1.00, Nsub=21
Gen  35: profit_max=290.00, profit_avg=133.72, load_min=0.00, att_min=0.00, quality_max=321.23, quality_avg=147.95, tasks_avg=24.30, HV=0.3590, feasible ratio=1.00, Nsub=21
Gen  36: profit_max=290.00, profit_avg=137.37, load_min=0.00, att_min=0.00, quality_max=321.23, quality_avg=151.91, tasks_avg=25.06, HV=0.3589, feasible ratio=1.00, Nsub=21
Gen  37: profit_max=290.00, profit_avg=135.56, load_min=0.00, att_min=0.00, quality_max=321.23, quality_avg=149.95, tasks_avg=24.65, HV=0.3591, feasible ratio=1.00, Nsub=21
Gen  38: profit_max=290.00, profit_avg=135.91, load_min=0.00, att_min=0.00, quality_max=321.23, quality_avg=150.66, tasks_avg=24.71, HV=0.3621, feasible ratio=1.00, Nsub=21
Gen  39: profit_max=290.00, profit_avg=136.40, load_min=0.00, att_min=0.00, quality_max=321.23, quality_avg=152.07, tasks_avg=24.88, HV=0.3622, feasible ratio=1.00, Nsub=21
Gen  40: profit_max=290.00, profit_avg=137.40, load_min=0.00, att_min=0.00, quality_max=321.23, quality_avg=153.59, tasks_avg=25.10, HV=0.3628, feasible ratio=1.00, Nsub=21
Gen  41: profit_max=290.00, profit_avg=135.19, load_min=0.00, att_min=0.00, quality_max=321.23, quality_avg=151.58, tasks_avg=24.65, HV=0.3638, feasible ratio=1.00, Nsub=21
Gen  42: profit_max=290.00, profit_avg=134.82, load_min=0.00, att_min=0.00, quality_max=321.23, quality_avg=151.05, tasks_avg=24.50, HV=0.3715, feasible ratio=1.00, Nsub=21
Gen  43: profit_max=290.00, profit_avg=135.14, load_min=0.00, att_min=0.00, quality_max=321.23, quality_avg=151.10, tasks_avg=24.51, HV=0.3693, feasible ratio=1.00, Nsub=21
Gen  44: profit_max=290.00, profit_avg=133.82, load_min=0.00, att_min=0.00, quality_max=321.23, quality_avg=150.62, tasks_avg=24.29, HV=0.3753, feasible ratio=1.00, Nsub=21
Gen  45: profit_max=290.00, profit_avg=133.25, load_min=0.00, att_min=0.00, quality_max=321.23, quality_avg=150.13, tasks_avg=24.17, HV=0.3748, feasible ratio=1.00, Nsub=21
Gen  46: profit_max=290.00, profit_avg=134.09, load_min=0.00, att_min=0.00, quality_max=321.23, quality_avg=151.27, tasks_avg=24.34, HV=0.3740, feasible ratio=1.00, Nsub=21
Gen  47: profit_max=290.00, profit_avg=136.86, load_min=0.00, att_min=0.00, quality_max=321.23, quality_avg=154.10, tasks_avg=24.87, HV=0.3742, feasible ratio=1.00, Nsub=21
Gen  48: profit_max=290.00, profit_avg=135.86, load_min=0.00, att_min=0.00, quality_max=321.23, quality_avg=152.96, tasks_avg=24.72, HV=0.3728, feasible ratio=1.00, Nsub=21
Gen  49: profit_max=290.00, profit_avg=136.14, load_min=0.00, att_min=0.00, quality_max=321.23, quality_avg=152.94, tasks_avg=24.74, HV=0.3724, feasible ratio=1.00, Nsub=21
Gen  50: profit_max=290.00, profit_avg=136.08, load_min=0.00, att_min=0.00, quality_max=321.23, quality_avg=152.95, tasks_avg=24.76, HV=0.3722, feasible ratio=1.00, Nsub=21
