å¼€å§‹ s5_t500 / mode_sdasï¼Œæ—¶é—´ï¼š2026-05-27T00:48:15
å‘½ä»¤ F:\Anaconda\python.exe -u main.py


ÔËÐÐËã·¨£ºMODE-SDAS

========== MODE-SDAS Run 1/8 ==========
Init: HV=0.4297, feasible ratio=0.28
Gen   1: profit_max=  227.00, profit_avg=   96.28, load_min=     47.36, att_min=     62.52, quality_max=    261.80, quality_avg=    115.00, tasks_avg= 18.65, HV=0.2588, feasible ratio=0.39
Gen   2: profit_max=  244.00, profit_avg=  107.90, load_min=     47.36, att_min=     62.52, quality_max=    302.14, quality_avg=    128.72, tasks_avg= 20.90, HV=0.2651, feasible ratio=0.41
Gen   3: profit_max=  240.00, profit_avg=  115.30, load_min=     47.36, att_min=     62.52, quality_max=    302.14, quality_avg=    136.21, tasks_avg= 22.32, HV=0.2947, feasible ratio=0.47
Gen   4: profit_max=  289.00, profit_avg=  122.24, load_min=     47.36, att_min=     62.52, quality_max=    316.60, quality_avg=    144.79, tasks_avg= 23.71, HV=0.2965, feasible ratio=0.50
Gen   5: profit_max=  301.00, profit_avg=  127.78, load_min=     47.36, att_min=     62.52, quality_max=    349.97, quality_avg=    153.33, tasks_avg= 24.87, HV=0.3013, feasible ratio=0.54
Gen   6: profit_max=  301.00, profit_avg=  133.55, load_min=     47.36, att_min=     62.52, quality_max=    334.17, quality_avg=    160.79, tasks_avg= 26.19, HV=0.3237, feasible ratio=0.60
Gen   7: profit_max=  301.00, profit_avg=  133.48, load_min=     47.36, att_min=     62.52, quality_max=    320.88, quality_avg=    161.23, tasks_avg= 26.22, HV=0.3273, feasible ratio=0.64
Gen   8: profit_max=  347.00, profit_avg=  138.08, load_min=     47.36, att_min=     62.52, quality_max=    392.39, quality_avg=    167.73, tasks_avg= 27.33, HV=0.3210, feasible ratio=0.69
Gen   9: profit_max=  347.00, profit_avg=  144.49, load_min=     47.36, att_min=     62.52, quality_max=    392.39, quality_avg=    173.63, tasks_avg= 28.49, HV=0.3330, feasible ratio=0.71
Gen  10: profit_max=  347.00, profit_avg=  147.58, load_min=     47.36, att_min=     62.52, quality_max=    392.39, quality_avg=    177.24, tasks_avg= 29.14, HV=0.3654, feasible ratio=0.74
Gen  11: profit_max=  347.00, profit_avg=  150.30, load_min=     47.36, att_min=     62.52, quality_max=    392.39, quality_avg=    181.16, tasks_avg= 29.68, HV=0.3656, feasible ratio=0.77
Gen  12: profit_max=  347.00, profit_avg=  151.31, load_min=     47.36, att_min=     62.52, quality_max=    392.39, quality_avg=    183.18, tasks_avg= 29.97, HV=0.3656, feasible ratio=0.78
Gen  13: profit_max=  347.00, profit_avg=  151.31, load_min=     47.36, att_min=     62.52, quality_max=    392.39, quality_avg=    183.18, tasks_avg= 29.97, HV=0.3656, feasible ratio=0.78
Gen  14: profit_max=  347.00, profit_avg=  151.74, load_min=     47.36, att_min=     62.52, quality_max=    392.39, quality_avg=    184.05, tasks_avg= 30.10, HV=0.3656, feasible ratio=0.78
Gen  15: profit_max=  347.00, profit_avg=  151.85, load_min=     47.36, att_min=     62.52, quality_max=    392.39, quality_avg=    183.81, tasks_avg= 30.10, HV=0.3656, feasible ratio=0.79
Gen  16: profit_max=  347.00, profit_avg=  153.60, load_min=     47.36, att_min=     62.52, quality_max=    392.39, quality_avg=    187.03, tasks_avg= 30.53, HV=0.3711, feasible ratio=0.82
Gen  17: profit_max=  347.00, profit_avg=  150.97, load_min=     47.36, att_min=     62.52, quality_max=    392.39, quality_avg=    184.03, tasks_avg= 29.97, HV=0.3713, feasible ratio=0.84
Gen  18: profit_max=  347.00, profit_avg=  149.68, load_min=     47.36, att_min=     62.52, quality_max=    392.39, quality_avg=    182.72, tasks_avg= 29.73, HV=0.3810, feasible ratio=0.87
Gen  19: profit_max=  347.00, profit_avg=  150.76, load_min=     47.36, att_min=     62.52, quality_max=    392.39, quality_avg=    184.66, tasks_avg= 29.94, HV=0.3829, feasible ratio=0.89
Gen  20: profit_max=  378.00, profit_avg=  153.89, load_min=     47.36, att_min=     62.52, quality_max=    392.39, quality_avg=    186.17, tasks_avg= 30.44, HV=0.3503, feasible ratio=0.92
Gen  21: profit_max=  378.00, profit_avg=  151.62, load_min=     47.36, att_min=     62.52, quality_max=    392.39, quality_avg=    183.04, tasks_avg= 30.03, HV=0.3504, feasible ratio=0.96
Gen  22: profit_max=  378.00, profit_avg=  148.23, load_min=     47.36, att_min=     62.52, quality_max=    392.39, quality_avg=    178.69, tasks_avg= 29.33, HV=0.3504, feasible ratio=0.98
Gen  23: profit_max=  378.00, profit_avg=  148.12, load_min=     47.36, att_min=     62.52, quality_max=    392.39, quality_avg=    179.48, tasks_avg= 29.38, HV=0.3504, feasible ratio=1.00
Gen  24: profit_max=  378.00, profit_avg=  148.31, load_min=     47.36, att_min=     62.52, quality_max=    392.39, quality_avg=    179.53, tasks_avg= 29.36, HV=0.3505, feasible ratio=1.00
Gen  25: profit_max=  378.00, profit_avg=  150.48, load_min=     47.36, att_min=     62.52, quality_max=    392.39, quality_avg=    181.98, tasks_avg= 29.78, HV=0.3505, feasible ratio=1.00
Gen  26: profit_max=  378.00, profit_avg=  152.04, load_min=     47.36, att_min=     62.52, quality_max=    392.39, quality_avg=    184.31, tasks_avg= 30.12, HV=0.3505, feasible ratio=1.00
Gen  27: profit_max=  378.00, profit_avg=  154.32, load_min=     47.36, att_min=     62.52, quality_max=    392.39, quality_avg=    187.02, tasks_avg= 30.60, HV=0.3556, feasible ratio=1.00
Gen  28: profit_max=  378.00, profit_avg=  154.32, load_min=     47.36, att_min=     62.52, quality_max=    392.39, quality_avg=    187.02, tasks_avg= 30.60, HV=0.3556, feasible ratio=1.00
Gen  29: profit_max=  378.00, profit_avg=  154.32, load_min=     47.36, att_min=     62.52, quality_max=    392.39, quality_avg=    187.02, tasks_avg= 30.60, HV=0.3556, feasible ratio=1.00
Gen  30: profit_max=  378.00, profit_avg=  155.74, load_min=     47.36, att_min=     62.52, quality_max=    392.39, quality_avg=    188.77, tasks_avg= 30.83, HV=0.3560, feasible ratio=1.00
Gen  31: profit_max=  378.00, profit_avg=  155.74, load_min=     47.36, att_min=     62.52, quality_max=    392.39, quality_avg=    188.77, tasks_avg= 30.83, HV=0.3560, feasible ratio=1.00
Gen  32: profit_max=  378.00, profit_avg=  159.42, load_min=     47.36, att_min=     62.52, quality_max=    392.39, quality_avg=    193.05, tasks_avg= 31.45, HV=0.3726, feasible ratio=1.00
Gen  33: profit_max=  378.00, profit_avg=  160.92, load_min=     47.36, att_min=     62.52, quality_max=    392.39, quality_avg=    194.79, tasks_avg= 31.73, HV=0.3726, feasible ratio=1.00
Gen  34: profit_max=  378.00, profit_avg=  160.92, load_min=     47.36, att_min=     62.52, quality_max=    392.39, quality_avg=    194.79, tasks_avg= 31.73, HV=0.3726, feasible ratio=1.00
Gen  35: profit_max=  378.00, profit_avg=  161.57, load_min=     47.36, att_min=     62.52, quality_max=    392.39, quality_avg=    195.35, tasks_avg= 31.80, HV=0.3726, feasible ratio=1.00
