START s5_t100 / mode_sdas_dpic_dual_archive: 2026-05-27T21:25:07
COMMAND F:\Anaconda\python.exe -u main.py


‘À––À„∑®£∫MODE-SDAS + DPIC + Dual Archive

========== MODE-SDAS + DPIC + Dual Archive Run 1/8 ==========
Init: HV=0.5178, feasible ratio=0.74
Gen   1: profit_max=63.00, profit_avg=32.20, load_min=0.00, att_min=0.00, quality_max=86.11, quality_avg=37.29, tasks_avg=6.35, HV=0.4855, feasible ratio=1.00, fea_archive=174, inf_archive=26
Gen   2: profit_max=100.00, profit_avg=44.74, load_min=0.00, att_min=0.00, quality_max=113.55, quality_avg=51.29, tasks_avg=8.57, HV=0.4549, feasible ratio=1.00, fea_archive=200, inf_archive=26
Gen   3: profit_max=108.00, profit_avg=56.46, load_min=0.00, att_min=0.00, quality_max=132.13, quality_avg=64.55, tasks_avg=10.84, HV=0.5819, feasible ratio=1.00, fea_archive=200, inf_archive=26
Gen   4: profit_max=143.00, profit_avg=66.64, load_min=0.00, att_min=0.00, quality_max=158.76, quality_avg=75.02, tasks_avg=12.52, HV=0.5352, feasible ratio=1.00, fea_archive=200, inf_archive=26
Gen   5: profit_max=198.00, profit_avg=73.88, load_min=0.00, att_min=0.00, quality_max=185.67, quality_avg=82.95, tasks_avg=13.71, HV=0.4006, feasible ratio=1.00, fea_archive=200, inf_archive=26
Gen   6: profit_max=198.00, profit_avg=83.11, load_min=0.00, att_min=0.00, quality_max=202.19, quality_avg=92.40, tasks_avg=15.31, HV=0.4094, feasible ratio=1.00, fea_archive=200, inf_archive=26
Gen   7: profit_max=215.00, profit_avg=90.37, load_min=0.00, att_min=0.00, quality_max=238.20, quality_avg=98.95, tasks_avg=16.50, HV=0.4000, feasible ratio=1.00, fea_archive=200, inf_archive=26
Gen   8: profit_max=215.00, profit_avg=91.83, load_min=0.00, att_min=0.00, quality_max=238.20, quality_avg=100.43, tasks_avg=16.74, HV=0.4200, feasible ratio=1.00, fea_archive=200, inf_archive=26
Gen   9: profit_max=215.00, profit_avg=99.08, load_min=0.00, att_min=0.00, quality_max=238.20, quality_avg=108.50, tasks_avg=18.07, HV=0.4499, feasible ratio=1.00, fea_archive=200, inf_archive=26
Gen  10: profit_max=222.00, profit_avg=104.59, load_min=0.00, att_min=0.00, quality_max=246.64, quality_avg=114.68, tasks_avg=19.00, HV=0.4377, feasible ratio=1.00, fea_archive=200, inf_archive=26
Gen  11: profit_max=253.00, profit_avg=106.07, load_min=0.00, att_min=0.00, quality_max=254.10, quality_avg=117.22, tasks_avg=19.33, HV=0.4192, feasible ratio=1.00, fea_archive=200, inf_archive=26
Gen  12: profit_max=267.00, profit_avg=112.05, load_min=0.00, att_min=0.00, quality_max=273.29, quality_avg=122.53, tasks_avg=20.29, HV=0.3810, feasible ratio=1.00, fea_archive=200, inf_archive=26
Gen  13: profit_max=267.00, profit_avg=115.02, load_min=0.00, att_min=0.00, quality_max=273.29, quality_avg=125.60, tasks_avg=20.70, HV=0.3888, feasible ratio=1.00, fea_archive=200, inf_archive=26
Gen  14: profit_max=267.00, profit_avg=113.66, load_min=0.00, att_min=0.00, quality_max=273.29, quality_avg=123.58, tasks_avg=20.46, HV=0.3913, feasible ratio=1.00, fea_archive=200, inf_archive=26
Gen  15: profit_max=267.00, profit_avg=112.67, load_min=0.00, att_min=0.00, quality_max=273.29, quality_avg=121.86, tasks_avg=20.30, HV=0.3936, feasible ratio=1.00, fea_archive=200, inf_archive=26
Gen  16: profit_max=267.00, profit_avg=113.98, load_min=0.00, att_min=0.00, quality_max=273.29, quality_avg=122.82, tasks_avg=20.57, HV=0.3943, feasible ratio=1.00, fea_archive=200, inf_archive=26
Gen  17: profit_max=267.00, profit_avg=116.75, load_min=0.00, att_min=0.00, quality_max=273.29, quality_avg=125.91, tasks_avg=21.09, HV=0.4102, feasible ratio=1.00, fea_archive=200, inf_archive=26
Gen  18: profit_max=267.00, profit_avg=117.67, load_min=0.00, att_min=0.00, quality_max=273.29, quality_avg=126.61, tasks_avg=21.25, HV=0.4099, feasible ratio=1.00, fea_archive=200, inf_archive=26
Gen  19: profit_max=269.00, profit_avg=125.30, load_min=0.00, att_min=0.00, quality_max=274.55, quality_avg=134.31, tasks_avg=22.53, HV=0.4203, feasible ratio=1.00, fea_archive=200, inf_archive=26
Gen  20: profit_max=269.00, profit_avg=127.98, load_min=0.00, att_min=0.00, quality_max=274.55, quality_avg=138.13, tasks_avg=23.06, HV=0.4225, feasible ratio=1.00, fea_archive=200, inf_archive=26
Gen  21: profit_max=269.00, profit_avg=129.51, load_min=0.00, att_min=0.00, quality_max=274.55, quality_avg=141.24, tasks_avg=23.39, HV=0.4203, feasible ratio=1.00, fea_archive=200, inf_archive=26
Gen  22: profit_max=269.00, profit_avg=129.86, load_min=0.00, att_min=0.00, quality_max=274.55, quality_avg=140.29, tasks_avg=23.26, HV=0.4204, feasible ratio=1.00, fea_archive=200, inf_archive=26
Gen  23: profit_max=276.00, profit_avg=130.73, load_min=0.00, att_min=0.00, quality_max=299.22, quality_avg=141.12, tasks_avg=23.41, HV=0.3718, feasible ratio=1.00, fea_archive=200, inf_archive=26
Gen  24: profit_max=276.00, profit_avg=131.63, load_min=0.00, att_min=0.00, quality_max=299.22, quality_avg=142.25, tasks_avg=23.58, HV=0.3739, feasible ratio=1.00, fea_archive=200, inf_archive=26
Gen  25: profit_max=296.00, profit_avg=131.98, load_min=0.00, att_min=0.00, quality_max=312.10, quality_avg=142.77, tasks_avg=23.67, HV=0.4097, feasible ratio=1.00, fea_archive=200, inf_archive=26
Gen  26: profit_max=296.00, profit_avg=132.48, load_min=0.00, att_min=0.00, quality_max=312.10, quality_avg=143.52, tasks_avg=23.76, HV=0.4120, feasible ratio=1.00, fea_archive=200, inf_archive=26
Gen  27: profit_max=296.00, profit_avg=134.03, load_min=0.00, att_min=0.00, quality_max=312.10, quality_avg=145.60, tasks_avg=24.07, HV=0.4118, feasible ratio=1.00, fea_archive=200, inf_archive=26
Gen  28: profit_max=296.00, profit_avg=135.36, load_min=0.00, att_min=0.00, quality_max=312.10, quality_avg=148.22, tasks_avg=24.41, HV=0.4177, feasible ratio=1.00, fea_archive=200, inf_archive=26
Gen  29: profit_max=296.00, profit_avg=134.15, load_min=0.00, att_min=0.00, quality_max=312.10, quality_avg=146.67, tasks_avg=24.12, HV=0.4200, feasible ratio=1.00, fea_archive=200, inf_archive=26
Gen  30: profit_max=296.00, profit_avg=134.78, load_min=0.00, att_min=0.00, quality_max=312.10, quality_avg=147.15, tasks_avg=24.25, HV=0.4224, feasible ratio=1.00, fea_archive=200, inf_archive=26
Gen  31: profit_max=296.00, profit_avg=134.18, load_min=0.00, att_min=0.00, quality_max=312.10, quality_avg=147.04, tasks_avg=24.07, HV=0.4234, feasible ratio=1.00, fea_archive=200, inf_archive=26
Gen  32: profit_max=296.00, profit_avg=134.52, load_min=0.00, att_min=0.00, quality_max=312.10, quality_avg=147.46, tasks_avg=24.12, HV=0.4242, feasible ratio=1.00, fea_archive=200, inf_archive=26
Gen  33: profit_max=296.00, profit_avg=134.89, load_min=0.00, att_min=0.00, quality_max=312.10, quality_avg=147.36, tasks_avg=24.15, HV=0.4277, feasible ratio=1.00, fea_archive=200, inf_archive=26
Gen  34: profit_max=296.00, profit_avg=134.53, load_min=0.00, att_min=0.00, quality_max=312.10, quality_avg=146.83, tasks_avg=24.07, HV=0.4201, feasible ratio=1.00, fea_archive=200, inf_archive=26
Gen  35: profit_max=296.00, profit_avg=135.03, load_min=0.00, att_min=0.00, quality_max=312.10, quality_avg=147.20, tasks_avg=24.11, HV=0.4201, feasible ratio=1.00, fea_archive=200, inf_archive=26
Gen  36: profit_max=296.00, profit_avg=135.83, load_min=0.00, att_min=0.00, quality_max=312.10, quality_avg=148.39, tasks_avg=24.26, HV=0.4294, feasible ratio=1.00, fea_archive=200, inf_archive=26
Gen  37: profit_max=296.00, profit_avg=138.37, load_min=0.00, att_min=0.00, quality_max=312.10, quality_avg=151.77, tasks_avg=24.71, HV=0.4316, feasible ratio=1.00, fea_archive=200, inf_archive=26
Gen  38: profit_max=296.00, profit_avg=139.14, load_min=0.00, att_min=0.00, quality_max=312.10, quality_avg=153.58, tasks_avg=24.89, HV=0.4345, feasible ratio=1.00, fea_archive=200, inf_archive=26
Gen  39: profit_max=296.00, profit_avg=139.83, load_min=0.00, att_min=0.00, quality_max=312.10, quality_avg=154.21, tasks_avg=25.11, HV=0.4319, feasible ratio=1.00, fea_archive=200, inf_archive=26
Gen  40: profit_max=296.00, profit_avg=138.74, load_min=0.00, att_min=0.00, quality_max=312.10, quality_avg=152.63, tasks_avg=24.87, HV=0.4311, feasible ratio=1.00, fea_archive=200, inf_archive=26
Gen  41: profit_max=296.00, profit_avg=141.57, load_min=0.00, att_min=0.00, quality_max=312.10, quality_avg=154.24, tasks_avg=25.31, HV=0.4263, feasible ratio=1.00, fea_archive=200, inf_archive=26
Gen  42: profit_max=296.00, profit_avg=142.72, load_min=0.00, att_min=0.00, quality_max=312.10, quality_avg=155.71, tasks_avg=25.55, HV=0.4254, feasible ratio=1.00, fea_archive=200, inf_archive=26
