开始 s5_t300 / mode_sdas_adaptive_subspace，时间：2026-05-26T01:18:07
命令 F:\Anaconda\python.exe -u main.py


�����㷨��MODE-SDAS + Adaptive Subspace

========== MODE-SDAS + Adaptive Subspace Run 1/8 ==========
Init: HV=0.2786, feasible ratio=0.51, Nsub=21
Gen   1: profit_max=185.00, profit_avg=70.55, load_min=27.04, att_min=0.00, quality_max=178.83, quality_avg=73.36, tasks_avg=11.98, HV=0.3345, feasible ratio=0.61, Nsub=21
Gen   2: profit_max=206.00, profit_avg=79.49, load_min=27.04, att_min=0.00, quality_max=200.03, quality_avg=81.66, tasks_avg=13.49, HV=0.2716, feasible ratio=0.81, Nsub=21
Gen   3: profit_max=232.00, profit_avg=83.73, load_min=27.04, att_min=0.00, quality_max=226.49, quality_avg=85.21, tasks_avg=14.16, HV=0.3535, feasible ratio=0.96, Nsub=21
Gen   4: profit_max=232.00, profit_avg=90.79, load_min=27.04, att_min=0.00, quality_max=226.49, quality_avg=91.87, tasks_avg=15.25, HV=0.3676, feasible ratio=1.00, Nsub=21
Gen   5: profit_max=253.00, profit_avg=107.60, load_min=27.04, att_min=0.00, quality_max=258.41, quality_avg=107.48, tasks_avg=17.91, HV=0.4332, feasible ratio=1.00, Nsub=21
Gen   6: profit_max=253.00, profit_avg=111.53, load_min=27.04, att_min=0.00, quality_max=258.41, quality_avg=110.77, tasks_avg=18.43, HV=0.4467, feasible ratio=1.00, Nsub=21
Gen   7: profit_max=281.00, profit_avg=121.99, load_min=27.04, att_min=0.00, quality_max=260.83, quality_avg=120.21, tasks_avg=20.13, HV=0.4209, feasible ratio=1.00, Nsub=21
Gen   8: profit_max=351.00, profit_avg=123.29, load_min=27.04, att_min=0.00, quality_max=354.12, quality_avg=122.03, tasks_avg=20.43, HV=0.2919, feasible ratio=1.00, Nsub=21
Gen   9: profit_max=351.00, profit_avg=124.15, load_min=27.04, att_min=0.00, quality_max=354.12, quality_avg=123.06, tasks_avg=20.54, HV=0.2923, feasible ratio=1.00, Nsub=21
Gen  10: profit_max=351.00, profit_avg=125.05, load_min=27.04, att_min=0.00, quality_max=354.12, quality_avg=123.53, tasks_avg=20.66, HV=0.2927, feasible ratio=1.00, Nsub=21
Gen  11: profit_max=351.00, profit_avg=132.82, load_min=27.04, att_min=0.00, quality_max=354.12, quality_avg=131.45, tasks_avg=21.93, HV=0.2994, feasible ratio=1.00, Nsub=21
Gen  12: profit_max=351.00, profit_avg=134.98, load_min=27.04, att_min=0.00, quality_max=354.12, quality_avg=133.49, tasks_avg=22.24, HV=0.3098, feasible ratio=1.00, Nsub=21
Gen  13: profit_max=351.00, profit_avg=139.00, load_min=27.04, att_min=0.00, quality_max=354.12, quality_avg=137.56, tasks_avg=22.92, HV=0.3380, feasible ratio=1.00, Nsub=21
Gen  14: profit_max=351.00, profit_avg=140.87, load_min=27.04, att_min=0.00, quality_max=354.12, quality_avg=139.45, tasks_avg=23.22, HV=0.3383, feasible ratio=1.00, Nsub=21
Gen  15: profit_max=351.00, profit_avg=141.88, load_min=27.04, att_min=0.00, quality_max=354.12, quality_avg=139.95, tasks_avg=23.34, HV=0.3413, feasible ratio=1.00, Nsub=21
Gen  16: profit_max=351.00, profit_avg=141.95, load_min=27.04, att_min=0.00, quality_max=354.12, quality_avg=139.81, tasks_avg=23.30, HV=0.3471, feasible ratio=1.00, Nsub=21
Gen  17: profit_max=351.00, profit_avg=145.03, load_min=27.04, att_min=0.00, quality_max=354.12, quality_avg=144.00, tasks_avg=23.79, HV=0.3561, feasible ratio=1.00, Nsub=21
Gen  18: profit_max=351.00, profit_avg=145.42, load_min=27.04, att_min=0.00, quality_max=354.12, quality_avg=143.75, tasks_avg=23.78, HV=0.3613, feasible ratio=1.00, Nsub=21
Gen  19: profit_max=351.00, profit_avg=148.71, load_min=27.04, att_min=0.00, quality_max=354.12, quality_avg=146.88, tasks_avg=24.39, HV=0.3730, feasible ratio=1.00, Nsub=21
