ÂºÄÂßã s5_t300 / nsga2ÔºåÊó∂Èó¥Ôºö2026-05-26T23:37:04
ÂëΩ‰ª§ F:\Anaconda\python.exe -u main.py


‘À––À„∑®£∫NSGA-II

========== NSGA-II Run 1/8 ==========
ø™ º‘À–– pymoo NSGA-II ...
Gen   1: profit_max=91.00, profit_avg=51.74, load_min=82.24, att_min=49.44, quality_max=104.67, quality_avg=54.69, HV=0.2584, feasible ratio=0.47
Gen  45: profit_max=302.00, profit_avg=176.78, load_min=0.00, att_min=0.00, quality_max=289.11, quality_avg=169.25, HV=0.5272, feasible ratio=1.00
Gen  46: profit_max=302.00, profit_avg=178.14, load_min=0.00, att_min=0.00, quality_max=289.11, quality_avg=169.95, HV=0.5317, feasible ratio=1.00
Gen  47: profit_max=302.00, profit_avg=181.52, load_min=0.00, att_min=0.00, quality_max=289.11, quality_avg=173.88, HV=0.5401, feasible ratio=1.00
Gen  48: profit_max=310.00, profit_avg=181.31, load_min=0.00, att_min=0.00, quality_max=289.11, quality_avg=173.52, HV=0.5386, feasible ratio=1.00
Gen  49: profit_max=310.00, profit_avg=186.39, load_min=0.00, att_min=0.00, quality_max=289.11, quality_avg=177.86, HV=0.5406, feasible ratio=1.00
Gen  50: profit_max=310.00, profit_avg=184.61, load_min=0.00, att_min=0.00, quality_max=309.77, quality_avg=177.18, HV=0.5237, feasible ratio=1.00
Gen  51: profit_max=310.00, profit_avg=180.70, load_min=0.00, att_min=0.00, quality_max=309.77, quality_avg=174.57, HV=0.5189, feasible ratio=1.00
Gen  52: profit_max=313.00, profit_avg=181.65, load_min=0.00, att_min=0.00, quality_max=309.77, quality_avg=175.15, HV=0.5159, feasible ratio=1.00
Gen  53: profit_max=313.00, profit_avg=183.23, load_min=0.00, att_min=0.00, quality_max=309.77, quality_avg=175.65, HV=0.5122, feasible ratio=1.00
Gen  54: profit_max=313.00, profit_avg=184.05, load_min=0.00, att_min=0.00, quality_max=309.77, quality_avg=176.74, HV=0.5096, feasible ratio=1.00
Gen  55: profit_max=313.00, profit_avg=191.53, load_min=0.00, att_min=0.00, quality_max=309.77, quality_avg=183.51, HV=0.5088, feasible ratio=1.00
Gen  56: profit_max=313.00, profit_avg=194.75, load_min=0.00, att_min=0.00, quality_max=313.98, quality_avg=186.12, HV=0.5071, feasible ratio=1.00
Gen  57: profit_max=313.00, profit_avg=191.10, load_min=0.00, att_min=0.00, quality_max=313.98, quality_avg=182.30, HV=0.5017, feasible ratio=1.00
Gen  58: profit_max=315.00, profit_avg=189.73, load_min=0.00, att_min=0.00, quality_max=313.98, quality_avg=181.12, HV=0.5050, feasible ratio=1.00
Gen  59: profit_max=315.00, profit_avg=191.40, load_min=0.00, att_min=0.00, quality_max=313.98, quality_avg=183.15, HV=0.5252, feasible ratio=1.00
Gen  60: profit_max=319.00, profit_avg=192.93, load_min=0.00, att_min=0.00, quality_max=313.98, quality_avg=184.28, HV=0.5421, feasible ratio=1.00
Gen  61: profit_max=319.00, profit_avg=197.84, load_min=0.00, att_min=0.00, quality_max=317.86, quality_avg=189.17, HV=0.5393, feasible ratio=1.00
Gen  62: profit_max=319.00, profit_avg=193.42, load_min=0.00, att_min=0.00, quality_max=317.86, quality_avg=186.12, HV=0.5437, feasible ratio=1.00
Gen  63: profit_max=321.00, profit_avg=191.41, load_min=0.00, att_min=0.00, quality_max=326.89, quality_avg=185.02, HV=0.5326, feasible ratio=1.00
Gen  64: profit_max=321.00, profit_avg=195.67, load_min=0.00, att_min=0.00, quality_max=326.89, quality_avg=188.86, HV=0.5313, feasible ratio=1.00
Gen  65: profit_max=328.00, profit_avg=195.69, load_min=0.00, att_min=0.00, quality_max=326.89, quality_avg=189.13, HV=0.5286, feasible ratio=1.00
Gen  66: profit_max=328.00, profit_avg=195.87, load_min=0.00, att_min=0.00, quality_max=327.10, quality_avg=190.27, HV=0.5338, feasible ratio=1.00
Gen  67: profit_max=328.00, profit_avg=198.05, load_min=0.00, att_min=0.00, quality_max=327.10, quality_avg=191.72, HV=0.5357, feasible ratio=1.00
Gen  68: profit_max=328.00, profit_avg=205.72, load_min=0.00, att_min=0.00, quality_max=327.10, quality_avg=198.56, HV=0.5321, feasible ratio=1.00
Gen  69: profit_max=328.00, profit_avg=202.65, load_min=0.00, att_min=0.00, quality_max=327.10, quality_avg=195.92, HV=0.5309, feasible ratio=1.00
Gen  70: profit_max=328.00, profit_avg=204.49, load_min=0.00, att_min=0.00, quality_max=327.10, quality_avg=197.87, HV=0.5290, feasible ratio=1.00
Gen  71: profit_max=328.00, profit_avg=202.31, load_min=0.00, att_min=0.00, quality_max=330.48, quality_avg=196.57, HV=0.5242, feasible ratio=1.00
Gen  72: profit_max=328.00, profit_avg=201.18, load_min=0.00, att_min=0.00, quality_max=330.48, quality_avg=194.94, HV=0.5269, feasible ratio=1.00
Gen  73: profit_max=330.00, profit_avg=201.61, load_min=0.00, att_min=0.00, quality_max=357.60, quality_avg=195.77, HV=0.4780, feasible ratio=1.00
Gen  74: profit_max=330.00, profit_avg=203.34, load_min=0.00, att_min=0.00, quality_max=357.60, quality_avg=197.68, HV=0.4844, feasible ratio=1.00
Gen  75: profit_max=330.00, profit_avg=199.25, load_min=0.00, att_min=0.00, quality_max=357.60, quality_avg=194.13, HV=0.4911, feasible ratio=1.00
Gen  76: profit_max=330.00, profit_avg=198.84, load_min=0.00, att_min=0.00, quality_max=357.60, quality_avg=193.86, HV=0.4954, feasible ratio=1.00
Gen  77: profit_max=330.00, profit_avg=201.11, load_min=0.00, att_min=0.00, quality_max=357.60, quality_avg=197.49, HV=0.4855, feasible ratio=1.00
Gen  78: profit_max=336.00, profit_avg=203.14, load_min=0.00, att_min=0.00, quality_max=357.60, quality_avg=200.65, HV=0.4723, feasible ratio=1.00
Gen  79: profit_max=342.00, profit_avg=205.22, load_min=0.00, att_min=0.00, quality_max=357.60, quality_avg=202.67, HV=0.4776, feasible ratio=1.00
Gen  80: profit_max=342.00, profit_avg=203.88, load_min=0.00, att_min=0.00, quality_max=357.60, quality_avg=202.18, HV=0.4777, feasible ratio=1.00
Gen  81: profit_max=342.00, profit_avg=210.36, load_min=0.00, att_min=0.00, quality_max=359.27, quality_avg=207.74, HV=0.4748, feasible ratio=1.00
Gen  82: profit_max=342.00, profit_avg=207.63, load_min=0.00, att_min=0.00, quality_max=359.27, quality_avg=207.49, HV=0.4822, feasible ratio=1.00
Gen  83: profit_max=342.00, profit_avg=211.39, load_min=0.00, att_min=0.00, quality_max=359.27, quality_avg=211.00, HV=0.4819, feasible ratio=1.00
Gen  84: profit_max=342.00, profit_avg=204.31, load_min=0.00, att_min=0.00, quality_max=366.61, quality_avg=204.19, HV=0.4810, feasible ratio=1.00
Gen  85: profit_max=342.00, profit_avg=205.98, load_min=0.00, att_min=0.00, quality_max=366.61, quality_avg=205.79, HV=0.4816, feasible ratio=1.00
Gen  86: profit_max=342.00, profit_avg=207.29, load_min=0.00, att_min=0.00, quality_max=366.61, quality_avg=207.45, HV=0.4824, feasible ratio=1.00
Gen  87: profit_max=342.00, profit_avg=206.63, load_min=0.00, att_min=0.00, quality_max=366.61, quality_avg=207.56, HV=0.4841, feasible ratio=1.00
Gen  88: profit_max=342.00, profit_avg=212.31, load_min=0.00, att_min=0.00, quality_max=366.61, quality_avg=214.36, HV=0.4831, feasible ratio=1.00
Gen  89: profit_max=342.00, profit_avg=213.16, load_min=0.00, att_min=0.00, quality_max=366.61, quality_avg=214.70, HV=0.5022, feasible ratio=1.00
Gen  90: profit_max=342.00, profit_avg=211.48, load_min=0.00, att_min=0.00, quality_max=366.61, quality_avg=212.94, HV=0.5098, feasible ratio=1.00
Gen  91: profit_max=342.00, profit_avg=211.39, load_min=0.00, att_min=0.00, quality_max=366.61, quality_avg=212.38, HV=0.5013, feasible ratio=1.00
Gen  92: profit_max=342.00, profit_avg=217.48, load_min=0.00, att_min=0.00, quality_max=367.31, quality_avg=218.60, HV=0.4896, feasible ratio=1.00
Gen  93: profit_max=342.00, profit_avg=213.02, load_min=0.00, att_min=0.00, quality_max=367.31, quality_avg=214.06, HV=0.4921, feasible ratio=1.00
Gen  94: profit_max=342.00, profit_avg=214.55, load_min=0.00, att_min=0.00, quality_max=367.31, quality_avg=216.84, HV=0.5011, feasible ratio=1.00
Gen  95: profit_max=342.00, profit_avg=215.80, load_min=0.00, att_min=0.00, quality_max=367.31, quality_avg=219.45, HV=0.5030, feasible ratio=1.00
Gen  96: profit_max=342.00, profit_avg=214.28, load_min=0.00, att_min=0.00, quality_max=367.31, quality_avg=218.06, HV=0.5014, feasible ratio=1.00
Gen  97: profit_max=342.00, profit_avg=218.24, load_min=0.00, att_min=0.00, quality_max=367.31, quality_avg=222.47, HV=0.5025, feasible ratio=1.00
Gen  98: profit_max=343.00, profit_avg=218.45, load_min=0.00, att_min=0.00, quality_max=367.31, quality_avg=221.25, HV=0.5138, feasible ratio=1.00
Gen  99: profit_max=343.00, profit_avg=222.85, load_min=0.00, att_min=0.00, quality_max=367.31, quality_avg=226.43, HV=0.5147, feasible ratio=1.00
Gen 100: profit_max=343.00, profit_avg=217.93, load_min=0.00, att_min=0.00, quality_max=367.31, quality_avg=221.46, HV=0.5149, feasible ratio=1.00
pymoo NSGA-II ‘À––Ω· ¯°£
Final pymoo NSGA-II: profit_max=343.00, profit_avg=217.93, load_min=0.00, att_min=0.00, quality_max=367.31, quality_avg=221.46, HV=0.5149, feasible ratio=1.00
Final feasible solutions used for summary/HV: 100/100
Run 1 best: profit=343.0, load=0.00, att=0.00, quality=367.31

========== NSGA-II Run 2/8 ==========
ø™ º‘À–– pymoo NSGA-II ...
Gen   1: profit_max=77.00, profit_avg=48.55, load_min=70.16, att_min=18.75, quality_max=85.07, quality_avg=55.25, HV=0.3328, feasible ratio=0.38
Gen   2: profit_max=80.00, profit_avg=46.85, load_min=46.96, att_min=0.00, quality_max=95.59, quality_avg=55.01, HV=0.4459, feasible ratio=1.00
Gen   3: profit_max=93.00, profit_avg=51.28, load_min=46.96, att_min=0.00, quality_max=105.15, quality_avg=60.52, HV=0.4847, feasible ratio=1.00
Gen   4: profit_max=93.00, profit_avg=55.18, load_min=46.96, att_min=0.00, quality_max=109.06, quality_avg=64.19, HV=0.5394, feasible ratio=1.00
Gen   5: profit_max=109.00, profit_avg=57.52, load_min=46.96, att_min=0.00, quality_max=128.04, quality_avg=67.53, HV=0.4807, feasible ratio=1.00
Gen   6: profit_max=123.00, profit_avg=60.32, load_min=40.96, att_min=0.00, quality_max=145.17, quality_avg=69.60, HV=0.4746, feasible ratio=1.00
Gen   7: profit_max=126.00, profit_avg=70.57, load_min=17.04, att_min=0.00, quality_max=149.01, quality_avg=80.85, HV=0.4827, feasible ratio=1.00
Gen   8: profit_max=132.00, profit_avg=74.50, load_min=17.04, att_min=0.00, quality_max=157.32, quality_avg=82.92, HV=0.5221, feasible ratio=1.00
Gen   9: profit_max=139.00, profit_avg=81.69, load_min=17.04, att_min=0.00, quality_max=157.32, quality_avg=91.36, HV=0.5069, feasible ratio=1.00
Gen  10: profit_max=139.00, profit_avg=83.99, load_min=17.04, att_min=0.00, quality_max=170.53, quality_avg=94.60, HV=0.5068, feasible ratio=1.00
Gen  11: profit_max=150.00, profit_avg=88.69, load_min=17.04, att_min=0.00, quality_max=170.53, quality_avg=100.39, HV=0.4910, feasible ratio=1.00
Gen  12: profit_max=161.00, profit_avg=90.76, load_min=17.04, att_min=0.00, quality_max=186.94, quality_avg=102.01, HV=0.4255, feasible ratio=1.00
Gen  13: profit_max=164.00, profit_avg=92.56, load_min=17.04, att_min=0.00, quality_max=186.94, quality_avg=100.13, HV=0.4282, feasible ratio=1.00
Gen  14: profit_max=165.00, profit_avg=97.19, load_min=17.04, att_min=0.00, quality_max=186.94, quality_avg=105.72, HV=0.4738, feasible ratio=1.00
Gen  15: profit_max=183.00, profit_avg=99.22, load_min=17.04, att_min=0.00, quality_max=195.89, quality_avg=106.24, HV=0.4889, feasible ratio=1.00
Gen  16: profit_max=183.00, profit_avg=105.70, load_min=17.04, att_min=0.00, quality_max=195.89, quality_avg=115.12, HV=0.5085, feasible ratio=1.00
Gen  17: profit_max=183.00, profit_avg=109.17, load_min=17.04, att_min=0.00, quality_max=195.89, quality_avg=118.72, HV=0.5114, feasible ratio=1.00
Gen  18: profit_max=188.00, profit_avg=111.56, load_min=17.04, att_min=0.00, quality_max=205.55, quality_avg=122.00, HV=0.4958, feasible ratio=1.00
Gen  19: profit_max=208.00, profit_avg=115.33, load_min=17.04, att_min=0.00, quality_max=217.74, quality_avg=125.63, HV=0.4515, feasible ratio=1.00
Gen  20: profit_max=208.00, profit_avg=118.70, load_min=17.04, att_min=0.00, quality_max=217.74, quality_avg=129.32, HV=0.4616, feasible ratio=1.00
Gen  21: profit_max=208.00, profit_avg=119.77, load_min=17.04, att_min=0.00, quality_max=227.43, quality_avg=128.65, HV=0.4508, feasible ratio=1.00
Gen  22: profit_max=208.00, profit_avg=123.06, load_min=17.04, att_min=0.00, quality_max=227.43, quality_avg=131.59, HV=0.4567, feasible ratio=1.00
Gen  23: profit_max=211.00, profit_avg=127.72, load_min=17.04, att_min=0.00, quality_max=240.37, quality_avg=137.35, HV=0.4406, feasible ratio=1.00
Gen  24: profit_max=215.00, profit_avg=129.83, load_min=17.04, att_min=0.00, quality_max=240.37, quality_avg=138.26, HV=0.4552, feasible ratio=1.00
Gen  25: profit_max=220.00, profit_avg=128.93, load_min=17.04, att_min=0.00, quality_max=240.74, quality_avg=137.16, HV=0.4957, feasible ratio=1.00
Gen  26: profit_max=227.00, profit_avg=129.89, load_min=17.04, att_min=0.00, quality_max=242.84, quality_avg=138.16, HV=0.4905, feasible ratio=1.00
Gen  27: profit_max=231.00, profit_avg=131.90, load_min=17.04, att_min=0.00, quality_max=260.82, quality_avg=141.45, HV=0.4565, feasible ratio=1.00
Gen  28: profit_max=231.00, profit_avg=135.44, load_min=17.04, att_min=0.00, quality_max=260.82, quality_avg=143.99, HV=0.4628, feasible ratio=1.00
Gen  29: profit_max=231.00, profit_avg=133.14, load_min=17.04, att_min=0.00, quality_max=268.54, quality_avg=140.79, HV=0.4622, feasible ratio=1.00
Gen  30: profit_max=231.00, profit_avg=136.06, load_min=17.04, att_min=0.00, quality_max=268.54, quality_avg=145.62, HV=0.4713, feasible ratio=1.00
Gen  31: profit_max=246.00, profit_avg=142.70, load_min=8.56, att_min=0.00, quality_max=274.41, quality_avg=153.53, HV=0.4705, feasible ratio=1.00
Gen  32: profit_max=246.00, profit_avg=142.60, load_min=8.56, att_min=0.00, quality_max=274.41, quality_avg=152.95, HV=0.4669, feasible ratio=1.00
Gen  33: profit_max=246.00, profit_avg=140.63, load_min=8.56, att_min=0.00, quality_max=274.41, quality_avg=149.43, HV=0.4783, feasible ratio=1.00
Gen  34: profit_max=246.00, profit_avg=147.11, load_min=8.56, att_min=0.00, quality_max=274.41, quality_avg=156.28, HV=0.4769, feasible ratio=1.00
Gen  35: profit_max=246.00, profit_avg=144.29, load_min=8.56, att_min=0.00, quality_max=274.41, quality_avg=154.27, HV=0.4812, feasible ratio=1.00
Gen  36: profit_max=246.00, profit_avg=147.00, load_min=8.00, att_min=0.00, quality_max=274.41, quality_avg=157.57, HV=0.4812, feasible ratio=1.00
Gen  37: profit_max=251.00, profit_avg=152.66, load_min=8.00, att_min=0.00, quality_max=274.65, quality_avg=162.54, HV=0.4722, feasible ratio=1.00
Gen  38: profit_max=251.00, profit_avg=148.80, load_min=8.00, att_min=0.00, quality_max=274.65, quality_avg=157.65, HV=0.4939, feasible ratio=1.00
Gen  39: profit_max=251.00, profit_avg=146.48, load_min=8.00, att_min=0.00, quality_max=274.65, quality_avg=156.08, HV=0.4798, feasible ratio=1.00
Gen  40: profit_max=254.00, profit_avg=147.77, load_min=8.00, att_min=0.00, quality_max=274.65, quality_avg=158.25, HV=0.4671, feasible ratio=1.00
Gen  41: profit_max=259.00, profit_avg=152.08, load_min=8.00, att_min=0.00, quality_max=274.65, quality_avg=162.80, HV=0.4626, feasible ratio=1.00
Gen  42: profit_max=273.00, profit_avg=154.19, load_min=8.00, att_min=0.00, quality_max=274.65, quality_avg=164.49, HV=0.4462, feasible ratio=1.00
Gen  43: profit_max=273.00, profit_avg=158.70, load_min=8.00, att_min=0.00, quality_max=274.65, quality_avg=168.94, HV=0.4460, feasible ratio=1.00
Gen  44: profit_max=273.00, profit_avg=156.75, load_min=8.00, att_min=0.00, quality_max=280.42, quality_avg=165.33, HV=0.4473, feasible ratio=1.00
Gen  45: profit_max=273.00, profit_avg=163.35, load_min=8.00, att_min=0.00, quality_max=292.32, quality_avg=169.72, HV=0.4242, feasible ratio=1.00
Gen  46: profit_max=278.00, profit_avg=159.21, load_min=8.00, att_min=0.00, quality_max=292.32, quality_avg=164.27, HV=0.4196, feasible ratio=1.00
Gen  47: profit_max=278.00, profit_avg=163.52, load_min=8.00, att_min=0.00, quality_max=292.32, quality_avg=169.45, HV=0.4292, feasible ratio=1.00
Gen  48: profit_max=278.00, profit_avg=157.14, load_min=8.00, att_min=0.00, quality_max=292.32, quality_avg=161.70, HV=0.4370, feasible ratio=1.00
Gen  49: profit_max=283.00, profit_avg=166.83, load_min=8.00, att_min=0.00, quality_max=292.32, quality_avg=171.42, HV=0.4321, feasible ratio=1.00
Gen  50: profit_max=283.00, profit_avg=164.54, load_min=8.00, att_min=0.00, quality_max=292.32, quality_avg=167.49, HV=0.4407, feasible ratio=1.00
Gen  51: profit_max=283.00, profit_avg=163.90, load_min=8.00, att_min=0.00, quality_max=307.13, quality_avg=166.55, HV=0.4518, feasible ratio=1.00
Gen  52: profit_max=297.00, profit_avg=172.06, load_min=8.00, att_min=0.00, quality_max=307.13, quality_avg=175.12, HV=0.4479, feasible ratio=1.00
Gen  53: profit_max=297.00, profit_avg=173.92, load_min=8.00, att_min=0.00, quality_max=320.67, quality_avg=176.99, HV=0.4361, feasible ratio=1.00
Gen  54: profit_max=301.00, profit_avg=173.81, load_min=8.00, att_min=0.00, quality_max=329.70, quality_avg=178.02, HV=0.4313, feasible ratio=1.00
Gen  55: profit_max=301.00, profit_avg=173.20, load_min=8.00, att_min=0.00, quality_max=329.70, quality_avg=176.37, HV=0.4356, feasible ratio=1.00
Gen  56: profit_max=305.00, profit_avg=177.11, load_min=8.00, att_min=0.00, quality_max=329.70, quality_avg=180.62, HV=0.4319, feasible ratio=1.00
Gen  57: profit_max=308.00, profit_avg=180.47, load_min=8.00, att_min=0.00, quality_max=344.97, quality_avg=184.09, HV=0.4151, feasible ratio=1.00
Gen  58: profit_max=308.00, profit_avg=184.52, load_min=8.00, att_min=0.00, quality_max=344.97, quality_avg=188.68, HV=0.4053, feasible ratio=1.00
Gen  59: profit_max=314.00, profit_avg=185.48, load_min=8.00, att_min=0.00, quality_max=344.97, quality_avg=191.92, HV=0.3992, feasible ratio=1.00
Gen  60: profit_max=314.00, profit_avg=186.31, load_min=8.00, att_min=0.00, quality_max=344.97, quality_avg=193.34, HV=0.4145, feasible ratio=1.00
Gen  61: profit_max=314.00, profit_avg=191.29, load_min=8.00, att_min=0.00, quality_max=344.97, quality_avg=199.06, HV=0.4164, feasible ratio=1.00
Gen  62: profit_max=314.00, profit_avg=187.78, load_min=8.00, att_min=0.00, quality_max=344.97, quality_avg=197.38, HV=0.4315, feasible ratio=1.00
Gen  63: profit_max=324.00, profit_avg=183.14, load_min=8.00, att_min=0.00, quality_max=352.72, quality_avg=192.53, HV=0.4455, feasible ratio=1.00
Gen  64: profit_max=326.00, profit_avg=184.85, load_min=8.00, att_min=0.00, quality_max=352.72, quality_avg=194.62, HV=0.4616, feasible ratio=1.00
Gen  65: profit_max=326.00, profit_avg=187.73, load_min=8.00, att_min=0.00, quality_max=352.72, quality_avg=198.45, HV=0.4564, feasible ratio=1.00
Gen  66: profit_max=326.00, profit_avg=192.34, load_min=8.00, att_min=0.00, quality_max=358.02, quality_avg=204.32, HV=0.4738, feasible ratio=1.00
Gen  67: profit_max=326.00, profit_avg=197.09, load_min=8.00, att_min=0.00, quality_max=361.37, quality_avg=209.07, HV=0.4735, feasible ratio=1.00
Gen  68: profit_max=326.00, profit_avg=198.38, load_min=8.00, att_min=0.00, quality_max=361.37, quality_avg=210.66, HV=0.4651, feasible ratio=1.00
Gen  69: profit_max=327.00, profit_avg=197.50, load_min=8.00, att_min=0.00, quality_max=361.37, quality_avg=210.18, HV=0.4791, feasible ratio=1.00
