开始 s5_t300 / mode_sdas_dpic_only，时间：2026-05-26T04:26:24
命令 F:\Anaconda\python.exe -u main.py


�����㷨��MODE-SDAS + DPIC only

========== MODE-SDAS + DPIC only Run 1/8 ==========
Init: HV=0.2970, feasible ratio=0.44
Gen   1: profit_max=187.00, profit_avg=63.01, load_min=106.24, att_min=0.00, quality_max=190.60, quality_avg=68.23, tasks_avg=11.12, HV=0.4439, feasible ratio=0.47, Nsub=21
Gen   2: profit_max=189.00, profit_avg=75.53, load_min=106.24, att_min=0.00, quality_max=209.23, quality_avg=82.86, tasks_avg=13.32, HV=0.2774, feasible ratio=0.64, Nsub=21
Gen   3: profit_max=194.00, profit_avg=85.32, load_min=165.04, att_min=0.00, quality_max=223.89, quality_avg=92.03, tasks_avg=14.91, HV=0.4120, feasible ratio=0.76, Nsub=21
Gen   4: profit_max=236.00, profit_avg=92.35, load_min=165.04, att_min=0.00, quality_max=281.19, quality_avg=100.28, tasks_avg=16.41, HV=0.4380, feasible ratio=0.92, Nsub=21
Gen   5: profit_max=210.00, profit_avg=97.92, load_min=165.04, att_min=0.00, quality_max=223.89, quality_avg=105.69, tasks_avg=17.52, HV=0.4707, feasible ratio=1.00, Nsub=21
Gen   6: profit_max=252.00, profit_avg=108.05, load_min=165.04, att_min=0.00, quality_max=240.36, quality_avg=114.62, tasks_avg=19.00, HV=0.3896, feasible ratio=1.00, Nsub=21
Gen   7: profit_max=252.00, profit_avg=114.39, load_min=165.04, att_min=0.00, quality_max=294.04, quality_avg=121.86, tasks_avg=19.98, HV=0.3270, feasible ratio=1.00, Nsub=21
Gen   8: profit_max=270.00, profit_avg=126.54, load_min=165.04, att_min=0.00, quality_max=294.04, quality_avg=132.01, tasks_avg=22.03, HV=0.3846, feasible ratio=1.00, Nsub=21
Gen   9: profit_max=285.00, profit_avg=137.59, load_min=165.04, att_min=0.00, quality_max=300.47, quality_avg=142.91, tasks_avg=23.94, HV=0.3757, feasible ratio=1.00, Nsub=21
Gen  10: profit_max=316.00, profit_avg=141.37, load_min=165.04, att_min=0.00, quality_max=330.21, quality_avg=146.73, tasks_avg=24.39, HV=0.3407, feasible ratio=1.00, Nsub=21
Gen  11: profit_max=316.00, profit_avg=142.80, load_min=165.04, att_min=0.00, quality_max=330.21, quality_avg=148.86, tasks_avg=24.53, HV=0.3510, feasible ratio=1.00, Nsub=21
Gen  12: profit_max=316.00, profit_avg=143.89, load_min=165.04, att_min=0.00, quality_max=330.21, quality_avg=148.89, tasks_avg=24.67, HV=0.3510, feasible ratio=1.00, Nsub=21
Gen  13: profit_max=316.00, profit_avg=144.33, load_min=165.04, att_min=0.00, quality_max=330.21, quality_avg=149.62, tasks_avg=24.82, HV=0.3510, feasible ratio=1.00, Nsub=21
Gen  14: profit_max=316.00, profit_avg=145.14, load_min=165.04, att_min=0.00, quality_max=330.21, quality_avg=149.51, tasks_avg=24.82, HV=0.3512, feasible ratio=1.00, Nsub=21
Gen  15: profit_max=316.00, profit_avg=146.69, load_min=165.04, att_min=0.00, quality_max=330.21, quality_avg=151.96, tasks_avg=25.17, HV=0.3538, feasible ratio=1.00, Nsub=21
Gen  16: profit_max=316.00, profit_avg=147.41, load_min=165.04, att_min=0.00, quality_max=330.21, quality_avg=153.34, tasks_avg=25.25, HV=0.3538, feasible ratio=1.00, Nsub=21
Gen  17: profit_max=328.00, profit_avg=149.19, load_min=165.04, att_min=0.00, quality_max=371.43, quality_avg=155.36, tasks_avg=25.56, HV=0.3116, feasible ratio=1.00, Nsub=21
Gen  18: profit_max=328.00, profit_avg=149.26, load_min=165.04, att_min=0.00, quality_max=371.43, quality_avg=155.08, tasks_avg=25.53, HV=0.3117, feasible ratio=1.00, Nsub=21
Gen  19: profit_max=328.00, profit_avg=154.90, load_min=165.04, att_min=0.00, quality_max=371.43, quality_avg=161.50, tasks_avg=26.48, HV=0.3215, feasible ratio=1.00, Nsub=21
Gen  20: profit_max=343.00, profit_avg=157.04, load_min=165.04, att_min=0.00, quality_max=371.43, quality_avg=163.26, tasks_avg=26.89, HV=0.3601, feasible ratio=1.00, Nsub=21
Gen  21: profit_max=343.00, profit_avg=158.77, load_min=165.04, att_min=0.00, quality_max=371.43, quality_avg=164.29, tasks_avg=27.17, HV=0.3607, feasible ratio=1.00, Nsub=21
Gen  22: profit_max=343.00, profit_avg=162.78, load_min=165.04, att_min=0.00, quality_max=371.43, quality_avg=168.00, tasks_avg=27.81, HV=0.3621, feasible ratio=1.00, Nsub=21
Gen  23: profit_max=343.00, profit_avg=162.78, load_min=165.04, att_min=0.00, quality_max=371.43, quality_avg=168.00, tasks_avg=27.81, HV=0.3621, feasible ratio=1.00, Nsub=21
Gen  24: profit_max=343.00, profit_avg=165.12, load_min=165.04, att_min=0.00, quality_max=371.43, quality_avg=170.58, tasks_avg=28.19, HV=0.3645, feasible ratio=1.00, Nsub=21
Gen  25: profit_max=343.00, profit_avg=168.20, load_min=165.04, att_min=0.00, quality_max=371.43, quality_avg=173.42, tasks_avg=28.75, HV=0.3650, feasible ratio=1.00, Nsub=21
Gen  26: profit_max=343.00, profit_avg=170.95, load_min=165.04, att_min=0.00, quality_max=371.43, quality_avg=177.16, tasks_avg=29.28, HV=0.3647, feasible ratio=1.00, Nsub=21
Gen  27: profit_max=346.00, profit_avg=175.68, load_min=165.04, att_min=0.00, quality_max=397.25, quality_avg=182.04, tasks_avg=30.02, HV=0.3625, feasible ratio=1.00, Nsub=21
Gen  28: profit_max=361.00, profit_avg=175.25, load_min=165.04, att_min=0.00, quality_max=397.25, quality_avg=181.39, tasks_avg=29.85, HV=0.3476, feasible ratio=1.00, Nsub=21
Gen  29: profit_max=361.00, profit_avg=176.35, load_min=165.04, att_min=0.00, quality_max=397.25, quality_avg=182.63, tasks_avg=30.01, HV=0.3488, feasible ratio=1.00, Nsub=21
Gen  30: profit_max=361.00, profit_avg=175.06, load_min=165.04, att_min=0.00, quality_max=397.25, quality_avg=181.32, tasks_avg=29.72, HV=0.3630, feasible ratio=1.00, Nsub=21
Gen  31: profit_max=361.00, profit_avg=175.13, load_min=165.04, att_min=0.00, quality_max=397.25, quality_avg=181.40, tasks_avg=29.69, HV=0.3665, feasible ratio=1.00, Nsub=21
Gen  32: profit_max=361.00, profit_avg=173.53, load_min=165.04, att_min=0.00, quality_max=397.25, quality_avg=180.28, tasks_avg=29.47, HV=0.3665, feasible ratio=1.00, Nsub=21
Gen  33: profit_max=361.00, profit_avg=171.87, load_min=165.04, att_min=0.00, quality_max=397.25, quality_avg=177.81, tasks_avg=29.16, HV=0.3665, feasible ratio=1.00, Nsub=21
Gen  34: profit_max=361.00, profit_avg=171.87, load_min=165.04, att_min=0.00, quality_max=397.25, quality_avg=177.81, tasks_avg=29.16, HV=0.3665, feasible ratio=1.00, Nsub=21
Gen  35: profit_max=361.00, profit_avg=171.87, load_min=165.04, att_min=0.00, quality_max=397.25, quality_avg=177.81, tasks_avg=29.16, HV=0.3665, feasible ratio=1.00, Nsub=21
Gen  36: profit_max=361.00, profit_avg=171.87, load_min=165.04, att_min=0.00, quality_max=397.25, quality_avg=177.81, tasks_avg=29.16, HV=0.3665, feasible ratio=1.00, Nsub=21
Gen  37: profit_max=361.00, profit_avg=173.89, load_min=165.04, att_min=0.00, quality_max=397.25, quality_avg=179.40, tasks_avg=29.47, HV=0.3688, feasible ratio=1.00, Nsub=21
Gen  38: profit_max=361.00, profit_avg=173.89, load_min=165.04, att_min=0.00, quality_max=397.25, quality_avg=179.40, tasks_avg=29.47, HV=0.3688, feasible ratio=1.00, Nsub=21
Gen  39: profit_max=370.00, profit_avg=176.64, load_min=165.04, att_min=0.00, quality_max=405.41, quality_avg=182.51, tasks_avg=29.99, HV=0.3630, feasible ratio=1.00, Nsub=21
Gen  40: profit_max=370.00, profit_avg=177.12, load_min=165.04, att_min=0.00, quality_max=405.41, quality_avg=183.04, tasks_avg=30.03, HV=0.3678, feasible ratio=1.00, Nsub=21
